t,n_lineages,n_class_I,n_class_II,n_unassigned,n_detected,cum_detected,n_single,n_combinatorial,only_I,both,only_II,det_1,det_2,det_3,det_4_5,det_6_10,det_11plus
0.819361823172,211,35,176,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.820138515959,212,35,177,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.820494058599,212,35,177,0,648,648,98,550,30,253,365,98,80,72,131,173,94
0.820520372791,214,36,178,0,648,648,97,551,30,253,365,97,84,69,130,171,97
0.822537478413,215,36,179,0,648,648,97,551,30,253,365,97,84,69,130,171,97
0.823822047074,216,37,179,0,651,651,98,553,33,263,355,98,77,76,124,174,102
0.825906432729,217,37,180,0,651,651,98,553,33,263,355,98,77,76,124,173,103
0.826605742423,217,37,180,0,651,651,98,553,33,263,355,98,77,76,124,173,103
0.82727693602,220,37,183,0,651,651,98,553,33,263,355,98,77,76,124,173,103
0.828792550548,220,37,183,0,651,651,98,553,33,263,355,98,77,76,124,173,103
0.83035070044,221,37,184,0,651,651,98,553,33,263,355,98,77,76,124,172,104
0.830548130105,223,38,185,0,651,651,98,553,33,263,355,98,77,76,124,172,104
0.830551397816,223,38,185,0,651,651,98,553,33,263,355,98,77,76,124,172,104
0.831301331111,225,38,187,0,651,651,98,553,33,263,355,98,77,76,123,170,107
0.831523699024,225,38,187,0,651,651,98,553,33,263,355,98,77,76,123,170,107
0.832857595017,227,38,189,0,651,651,98,553,33,263,355,98,77,76,123,170,107
0.834857629341,227,38,189,0,651,651,98,553,33,263,355,98,77,76,123,170,107
0.837714631655,228,38,190,0,651,651,98,553,33,263,355,98,77,76,123,170,107
0.840131213715,230,39,191,0,651,651,98,553,33,263,355,98,79,74,121,172,107
0.841265963659,231,39,192,0,651,651,98,553,33,263,355,98,79,74,121,172,107
0.844257872555,231,39,192,0,651,651,98,553,33,263,355,98,79,74,121,172,107
0.844597701539,233,40,193,0,651,651,98,553,33,263,355,98,79,74,121,172,107
0.844773227121,233,40,193,0,651,651,98,553,33,263,355,98,79,74,121,172,107
0.844979195798,234,41,193,0,651,651,98,553,33,263,355,98,79,74,121,172,107
0.845026110242,236,41,195,0,651,651,98,553,33,263,355,98,79,74,121,170,109
0.846602227774,237,41,196,0,651,651,98,553,33,263,355,98,79,74,121,171,108
0.84802700209,237,41,196,0,651,651,98,553,33,263,355,98,79,74,121,171,108
0.848842432823,239,41,198,0,651,651,98,553,33,263,355,98,79,74,121,171,108
0.849676740773,239,41,198,0,651,651,98,553,33,263,355,98,79,74,121,171,108
0.849738488805,242,43,199,0,652,652,99,553,34,263,355,99,79,74,123,169,108
0.851489949656,243,43,200,0,652,652,99,553,34,263,355,99,79,74,123,169,108
0.85154076192,244,43,201,0,652,652,99,553,34,263,355,99,79,74,123,169,108
0.852107019881,244,43,201,0,652,652,99,553,34,263,355,99,79,74,123,169,108
0.852560854244,245,43,202,0,652,652,99,553,34,263,355,99,77,72,121,170,113
0.853128686175,246,43,203,0,652,652,99,553,34,263,355,99,77,72,121,170,113
0.853806926399,248,44,204,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.854421345351,248,44,204,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.854695633284,249,44,205,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.854770638145,251,44,207,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.854891484098,252,44,208,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.855736002345,252,44,208,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.856145247417,254,45,209,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.856335193892,256,45,211,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.857183005546,256,45,211,0,652,652,96,556,34,273,345,96,74,74,118,172,118
0.858282604174,258,45,213,0,652,652,94,558,34,273,345,94,59,54,119,198,128
0.859024017984,258,45,213,0,652,652,94,558,34,273,345,94,59,54,119,198,128
0.85976459599,260,45,215,0,652,652,94,558,34,273,345,94,59,54,119,198,128
0.86132441402,260,45,215,0,652,652,94,558,34,273,345,94,59,54,119,198,128
0.861685873692,261,45,216,0,652,652,93,559,34,273,345,93,59,55,118,199,128
0.862493424436,263,45,218,0,652,652,93,559,34,273,345,93,59,55,118,199,128
0.863450223127,264,46,218,0,652,652,93,559,34,273,345,93,59,55,120,197,128
0.866548471625,265,46,219,0,652,652,93,559,34,273,345,93,59,55,120,197,128
0.86668976207,266,46,220,0,652,652,93,559,34,273,345,93,59,55,120,197,128
0.86668997037,266,46,220,0,652,652,93,559,34,273,345,93,59,55,120,197,128
0.866891006235,268,48,220,0,652,652,93,559,34,273,345,93,59,55,119,195,131
0.868629594718,268,48,220,0,652,652,93,559,34,273,345,93,59,55,119,195,131
0.868755749923,269,48,221,0,652,652,93,559,34,273,345,93,59,55,119,195,131
0.87005678082,270,48,222,0,652,652,93,559,32,275,345,93,59,54,119,195,132
0.870793044405,272,48,224,0,652,652,93,559,32,275,345,93,59,54,119,194,133
0.873677457828,272,48,224,0,652,652,93,559,32,275,345,93,59,54,119,194,133
0.875454996908,273,48,225,0,652,652,93,559,32,275,345,93,59,54,119,195,132
0.876325371214,275,48,227,0,652,652,93,559,32,275,345,93,59,54,119,195,132
0.876855257983,275,48,227,0,652,652,93,559,32,275,345,93,59,54,119,195,132
0.878493855852,276,49,227,0,652,652,93,559,32,276,344,93,59,55,117,196,132
0.879392541626,277,49,228,0,652,652,93,559,32,276,344,93,59,55,117,196,132
0.880652029624,278,49,229,0,652,652,93,559,32,276,344,93,59,55,118,198,129
0.885012927729,280,49,231,0,652,652,93,559,32,276,344,93,59,55,118,198,129
0.885463884618,281,49,232,0,652,652,93,559,32,276,344,93,59,55,118,198,129
0.885489427447,282,49,233,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.886230716277,282,49,233,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.886504305753,283,49,234,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.887296563073,285,49,236,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.887547499887,285,49,236,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.890030895582,287,49,238,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.890867364648,287,49,238,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.890959367002,288,49,239,0,653,653,93,560,32,276,345,93,60,55,117,198,130
0.890971436705,289,49,240,0,653,653,93,560,32,276,345,93,60,55,117,198,130
0.891883863792,291,49,242,0,653,653,93,560,32,276,345,93,60,55,117,199,129
0.892638685635,292,50,242,0,653,653,93,560,32,277,344,93,60,55,118,198,129
0.892941176783,292,50,242,0,653,653,93,560,32,277,344,93,60,55,118,198,129
0.893104171798,293,50,243,0,653,653,93,560,32,277,344,93,60,55,117,199,129
0.893812913701,295,50,245,0,653,653,93,560,32,277,344,93,60,55,117,199,129
0.894016323434,296,50,246,0,653,653,93,560,32,277,344,93,60,55,117,199,129
0.894514260941,296,50,246,0,653,653,93,560,32,277,344,93,60,55,117,199,129
0.895137899137,298,52,246,0,653,653,93,560,32,318,303,93,60,54,107,203,136
0.895262814246,299,52,247,0,653,653,93,560,32,318,303,93,60,54,107,203,136
0.895721791023,299,52,247,0,653,653,93,560,32,318,303,93,60,54,107,203,136
0.895735622166,301,53,248,0,654,654,93,561,32,318,304,93,57,54,103,203,144
0.895840062654,302,54,248,0,654,654,93,561,32,318,304,93,57,54,103,203,144
0.898476862435,303,54,249,0,654,654,93,561,32,318,304,93,57,54,103,203,144
0.899502076995,304,54,250,0,657,657,88,569,32,318,307,88,57,53,109,202,148
0.900435816201,305,54,251,0,657,657,88,569,32,318,307,88,57,53,109,202,148
0.901034238286,305,54,251,0,657,657,88,569,32,318,307,88,57,53,109,202,148
0.901168592317,307,54,253,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.901294564551,308,54,254,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.902043172534,308,54,254,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.90301907264,310,54,256,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.904012079411,311,54,257,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.905772738024,312,54,258,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.906853894895,313,54,259,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.908059289898,313,54,259,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.908274373017,315,54,261,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.909271793151,315,54,261,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.910424608593,316,54,262,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.911410712161,318,55,263,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.914510221201,319,55,264,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.915851893447,320,55,265,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.916045915448,320,55,265,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.916617009883,321,55,266,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.917081884164,322,55,267,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.91825621638,324,55,269,0,657,657,88,569,32,318,307,88,57,53,108,198,153
0.919281145178,325,55,270,0,657,657,87,570,31,319,307,87,58,53,108,198,153
0.91968381577,325,55,270,0,657,657,87,570,31,319,307,87,58,53,108,198,153
0.920096055159,326,55,271,0,657,657,87,570,31,319,307,87,58,53,108,196,155
0.920789910097,328,55,273,0,657,657,94,563,31,319,307,94,57,52,104,197,153
0.921019151129,328,55,273,0,657,657,94,563,31,319,307,94,57,52,104,197,153
0.921566525363,331,55,276,0,657,657,94,563,31,319,307,94,57,52,104,194,156
0.92241326624,332,55,277,0,657,657,94,563,31,319,307,94,57,52,104,194,156
0.925871343613,332,55,277,0,657,657,94,563,31,319,307,94,57,52,104,194,156
0.926183801803,334,55,279,0,657,657,94,563,31,319,307,94,57,52,105,196,153
0.926765701818,335,55,280,0,657,657,94,563,31,319,307,94,57,52,105,196,153
0.929303581069,335,55,280,0,657,657,94,563,31,319,307,94,57,52,105,196,153
0.929636262748,337,56,281,0,657,657,94,563,31,319,307,94,57,52,105,196,153
0.929898994569,338,56,282,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.931061310459,338,56,282,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.931126612615,339,56,283,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.932322438822,340,56,284,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.932891106558,341,56,285,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.933045240998,343,56,287,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.935183313787,344,56,288,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.936098403212,344,56,288,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.936385076554,346,56,290,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.93774641984,347,56,291,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.938489626007,347,56,291,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.938870620345,348,56,292,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.938890929629,350,56,294,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.939746549307,350,56,294,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.941672905632,351,56,295,0,657,657,94,563,32,318,307,94,57,52,105,196,153
0.94251008292,353,56,297,0,657,657,85,572,32,318,307,85,55,48,114,201,154
0.943097997607,353,56,297,0,657,657,85,572,32,318,307,85,55,48,114,201,154
0.944807553638,355,56,299,0,657,657,85,572,32,318,307,85,55,48,114,200,155
0.946640483355,355,56,299,0,657,657,85,572,32,318,307,85,55,48,114,200,155
0.947185709492,357,56,301,0,657,657,85,572,32,318,307,85,55,48,114,200,155
