cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
5,62,tropical,11,41,4.805,2.289,0.0044055565846949345,0.08510245890435093
5,62,estery,5,11,1.289,3.878,0.005000487895842285,0.09429491460731167
5,62,apple,10,40,4.688,2.133,0.011575385677236394,0.17630202800713896
5,62,cooked,3,5,0.586,5.119,0.012936888408748862,0.1897410299949833
5,62,hazelnut,4,10,1.172,3.413,0.020922008490901464,0.2630195353141898
5,62,fishy,4,10,1.172,3.413,0.020922008490901464,0.2630195353141898
5,62,grapefruit,4,10,1.172,3.413,0.020922008490901464,0.2630195353141898
5,62,rummy,4,11,1.289,3.103,0.030020020259506692,0.35019754566937666
5,62,pungent,7,28,3.282,2.133,0.03470837228669137,0.3665204113474609
5,62,savory,5,17,1.992,2.509,0.03817209958212811,0.3779037858630683
5,62,ripe,4,12,1.406,2.844,0.04112907903101792,0.3924606095489903
5,62,cocoa,5,18,2.11,2.37,0.0481599252844165,0.4296041444793679
5,62,vegetable,8,38,4.454,1.796,0.06274410065480057,0.48991774987023107
5,62,meaty,7,32,3.75,1.866,0.06726991059314831,0.5172598950463443
5,62,chocolate,4,14,1.641,2.438,0.06945335611488895,0.523876743266591
5,62,alliaceous,4,14,1.641,2.438,0.06945335611488895,0.523876743266591
5,62,banana,6,27,3.164,1.896,0.08292522453166916,0.5812104232662121
5,62,fruity,27,186,21.8,1.239,0.09276759293205745,0.6174112067410883
5,62,fermented,4,16,1.875,2.133,0.10559498789291054,0.6744454065418156
5,62,beefy,2,5,0.586,3.413,0.107089423341058,0.6776257753914776
5,62,roasted,6,29,3.399,1.765,0.11029463040114694,0.6785290002001174
5,62,minty,6,30,3.516,1.706,0.12555199859213437,0.7205592962679016
5,62,pine,3,11,1.289,2.327,0.12755379049074086,0.7267813098465236
5,62,metallic,5,24,2.813,1.778,0.1374404102209604,0.7578870180343089
5,62,nutty,8,45,5.274,1.517,0.14109932736306596,0.7653339966260578
5,62,ketonic,3,12,1.406,2.133,0.15636202764398183,0.8062262036564924
5,62,medicinal,4,19,2.227,1.796,0.1724401428949738,0.8378686697718973
5,62,burnt,4,19,2.227,1.796,0.1724401428949738,0.8378686697718973
5,62,brandy,2,7,0.82,2.438,0.19305952539940227,0.9151266566666353
