SML,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotBonds,AromaticRings,RingCount,FracCsp3,HeavyAtoms,nO,nN,nS,fg_alcohol,fg_phenol,fg_carboxylic_acid,fg_ester,fg_ether,fg_aldehyde,fg_ketone,fg_amine,fg_aromatic,fg_benzene,fg_lactone,fg_sulfide,fg_nitrile,fg_halogen,fg_terpene_isopropyl
SML0286,CC(C)CC=O,86.13399999999999,1.2314,17.07,0,1,2,0,0,0.8,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0287,CCCC(=O)C(C)CC,128.21499999999997,2.401700000000001,17.07,0,1,4,0,0,0.875,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0288,CC1=CC(=CC=C1)O,108.13999999999997,1.7006199999999996,20.23,1,1,0,1,1,0.14285714285714285,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0289,C1=CC=C(C=C1)CCC(=O)O,150.177,1.7038,37.3,1,1,3,1,1,0.2222222222222222,11,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0290,CCCC(CCO)S,134.244,1.4672999999999998,20.23,2,2,4,0,0,1.0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0291,CCCC(CCOC(=O)C)S,176.281,2.0381000000000005,26.3,1,3,5,0,0,0.875,11,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0292,CC(C)C1=CC=C(C=C1)C=O,148.20499999999996,2.6225000000000014,17.07,0,1,2,1,1,0.3,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0293,COC1=C(C=CC(=C1)C=C)O,150.17699999999996,2.0438000000000005,29.46,1,2,2,1,1,0.1111111111111111,11,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0294,C=CC1=CC=C(C=C1)O,120.15099999999997,2.0352,20.23,1,1,1,1,1,0.0,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0295,CCCCC(CC)CCC(=O)O,172.268,3.0676000000000014,37.3,1,1,7,0,0,0.9,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0296,CCC1=CC=C(C=C1)O,122.16699999999996,1.9545999999999997,20.23,1,1,1,1,1,0.25,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0297,CCOC1=C(C=CC(=C1)C=O)O,166.176,1.6034,46.53,1,3,3,1,1,0.2222222222222222,12,3,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
SML0298,CC(C)(CCOC)S,134.244,1.7313,9.23,1,2,3,0,0,1.0,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0299,CC1=CC=C(C=C1)C(=O)C,134.178,2.1976199999999997,17.07,0,1,1,1,1,0.2222222222222222,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
SML0300,CC1=CC=C(C=C1)O,108.13999999999999,1.7006199999999996,20.23,1,1,0,1,1,0.14285714285714285,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0301,CCCC1=CC(=C(C=C1)O)OC,166.21999999999997,2.353300000000001,29.46,1,2,3,1,1,0.4,12,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0302,CCC1C(=O)C(=C(O1)C)O,142.154,1.1538,46.53,1,3,1,0,1,0.5714285714285714,10,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SML0303,COC1=CC2=C(C=C1)C=CC(=O)O2,176.17099999999996,1.8015999999999996,39.44,0,3,1,2,2,0.1,13,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0304,CSCC=C,88.175,1.5354,0.0,0,1,2,0,0,0.5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SML0305,CSCSC,108.231,1.6699,0.0,0,2,2,0,0,1.0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SML0306,CC(=O)OC/C=C/C1=CC=CC=C1,176.215,2.2629,26.3,0,2,3,1,1,0.18181818181818182,13,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0307,C1=CC=C(C=C1)/C=C/CO,134.17799999999997,1.6921000000000002,20.23,1,1,2,1,1,0.1111111111111111,10,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0308,C=CCSSCC=C,146.28,2.7398000000000016,0.0,0,2,5,0,0,0.3333333333333333,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0309,CSC,62.137,0.9792,0.0,0,1,0,0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SML0310,CSSSC,126.27100000000002,2.2756,0.0,0,3,2,0,0,1.0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0311,CSSC,94.20400000000001,1.6274,0.0,0,2,1,0,0,1.0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0312,CCCSSCCC,150.31199999999998,3.187800000000002,0.0,0,2,5,0,0,1.0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0313,CCCSSSCCC,182.37899999999996,3.836000000000003,0.0,0,3,6,0,0,1.0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0314,CCC/C=C/C=O,98.14499999999998,1.5416,17.07,0,1,3,0,0,0.5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0315,CCO,46.069,-0.0014000000000000123,20.23,1,1,0,0,0,1.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0316,CCC[C@H](CC(=O)OCC)O,160.213,1.1006,46.53,1,3,5,0,0,0.875,11,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0317,CCC(C)C(=O)OCC,130.18699999999998,1.5956000000000001,26.3,0,2,3,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0318,CCOC(=O)CCSC,148.227,1.3026,26.3,0,3,4,0,0,0.8333333333333334,9,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
SML0319,CCOC(=O)CC(C)C,130.18699999999998,1.5956000000000001,26.3,0,2,3,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0320,CCOC(=O)CCC(C)C,144.21399999999997,1.9857,26.3,0,2,4,0,0,0.875,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0321,CCOC(=O)C,88.106,0.5694,26.3,0,2,1,0,0,0.75,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0322,CCOC(=O)C1=CC=CC=C1,150.177,1.8633,26.3,0,2,2,1,1,0.2222222222222222,11,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0323,CCCC(=O)OCC,116.15999999999998,1.3496000000000001,26.3,0,2,3,0,0,0.8333333333333334,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0324,CCOC(=O)/C=C/C1=CC=CC=C1,176.215,2.2629,26.3,0,2,3,1,1,0.18181818181818182,13,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0325,CCCCCC(=O)OCC,144.21399999999997,2.1298000000000004,26.3,0,2,5,0,0,0.875,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0326,CCCCC(=O)OCC,130.18699999999998,1.7397,26.3,0,2,4,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0327,CCOC(=O)CC1=CC=CC=C1,164.204,1.7922,26.3,0,2,3,1,1,0.3,12,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0328,CCOC(=O)C1CCCCC1,156.22499999999997,2.1298000000000004,26.3,0,2,2,0,1,0.8888888888888888,11,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0329,C1=COC(=C1)CS,114.169,1.7093999999999998,13.14,1,2,1,1,1,0.2,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0330,CCCCCC(C)O,116.20399999999998,1.9475000000000002,20.23,1,1,4,0,0,1.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0331,CCCCCCOC(=O)C,144.214,2.1298000000000004,26.3,0,2,5,0,0,0.875,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0332,CC(C)C(=O)OC,102.13299999999998,0.8154,26.3,0,2,1,0,0,0.8,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0333,CCCC(=O)OC,102.13299999999998,0.9595,26.3,0,2,2,0,0,0.8,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0334,CCCSSSC,154.325,3.0558000000000014,0.0,0,3,4,0,0,1.0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0335,CC(=CCCC(=C)C=C)C,136.238,3.4750000000000023,0.0,0,0,4,0,0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0336,CCCCCCCC(=O)C,142.242,2.935900000000001,17.07,0,1,6,0,0,0.8888888888888888,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0337,CCC(=O)C(=O)C,100.11699999999999,0.5545,34.14,0,2,2,0,0,0.6,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0338,CCC=O,58.08,0.5952999999999999,17.07,0,1,1,0,0,0.6666666666666666,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0339,C1=CSC(=C1)CS,130.237,2.1778999999999997,0.0,1,2,1,1,1,0.2,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0340,COC(=O)/C=C/C1=CC=CC=C1,162.188,1.8728,26.3,0,2,2,1,1,0.1,12,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0341,C1=COC(=C1)CSCC2=CC=CO2,194.25500000000002,3.306000000000002,26.28,0,3,4,2,2,0.2,13,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SML0342,CSSCC1=CC=CC=C1,170.30200000000002,3.197800000000001,0.0,0,2,3,1,1,0.25,10,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0343,CSSCC1=CC=CO1,160.263,2.790800000000001,13.14,0,3,3,1,1,0.3333333333333333,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0344,CSCC1=CC=CC=C1,138.23499999999999,2.5496000000000008,0.0,0,1,2,1,1,0.25,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
SML0345,CC(C1=CC=CC=C1)S,138.23499999999999,2.677400000000001,0.0,1,1,1,1,1,0.25,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0346,C1=CC=C(C=C1)CS,124.20799999999998,2.1164,0.0,1,1,1,1,1,0.14285714285714285,8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0347,CSCC1=CC=CO1,128.19599999999997,2.1426,13.14,0,2,2,1,1,0.3333333333333333,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SML0348,C1=CC=C(C=C1)CCCO,136.194,1.6115000000000002,20.23,1,1,3,1,1,0.3333333333333333,10,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0349,C1=COC(=C1)CO,98.10099999999998,0.7719,33.370000000000005,1,2,1,1,1,0.2,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0350,C1=CC=C(C=C1)CO,108.13999999999997,1.1788999999999998,20.23,1,1,1,1,1,0.14285714285714285,8,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0351,C1=COC(=C1)C=O,96.08499999999998,1.0920999999999998,30.21,0,2,1,1,1,0.0,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SML0352,CCC(C)COC(=O)C,130.18699999999998,1.5956000000000001,26.3,0,2,3,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0353,CCOC(=O)C(C)C,116.15999999999998,1.2055,26.3,0,2,2,0,0,0.8333333333333334,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0354,CCCCC1C(CC(=O)O1)C,156.22499999999997,2.1282000000000005,26.3,0,2,3,0,1,0.8888888888888888,11,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SML0355,CC/C=C/CC/C=C/CO,140.226,2.2813000000000003,20.23,1,1,5,0,0,0.5555555555555556,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0356,CCCCCC(=O)C(C)C(=O)C,170.25199999999998,2.3609,34.14,0,2,6,0,0,0.8,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0357,CC1=CC[C@@H](CC1)C(=C)C,136.238,3.308900000000002,0.0,0,0,1,0,1,0.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0358,CC1=CCC(C=C1)C(C)C,136.23799999999997,3.1648000000000023,0.0,0,0,1,0,1,0.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0359,CC1(C(=O)C=CO1)C,112.12799999999999,0.878,26.3,0,2,0,0,1,0.5,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SML0360,CC1=CCOC1=O,98.101,0.4895,26.3,0,2,0,0,1,0.4,7,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SML0361,CC1C(=O)C=C(O1)C,112.12799999999999,0.878,26.3,0,2,0,0,1,0.5,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
SML0362,C[C@@H](CCC=C(C)C)CC=O,154.253,2.9579000000000013,17.07,0,1,5,0,0,0.7,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0363,CC(CO)CS,106.19000000000001,0.5446,20.23,2,2,2,0,0,1.0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0364,CCCCC(C(C)CO)S,162.298,2.1034000000000006,20.23,2,2,5,0,0,1.0,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0365,CC(CO)C(C)S,120.217,0.9330999999999998,20.23,2,2,2,0,0,1.0,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0366,CCCC(C(C)CO)S,148.271,1.7133000000000003,20.23,2,2,4,0,0,1.0,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0367,CC1=CC[C@H](CC1)C(C)(C)O,154.25300000000001,2.5037000000000007,20.23,1,1,1,0,1,0.8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0368,CC1=CC[C@H]2C[C@@H]1C2(C)C,136.238,2.9987000000000013,0.0,0,0,0,0,3,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0369,CC1=CC[C@@H]2C[C@H]1C2(C)C,136.238,2.9987000000000013,0.0,0,0,0,0,3,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0370,CC1([C@H]2CCC(=C)[C@@H]1C2)C,136.238,2.9987000000000013,0.0,0,0,0,0,3,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0371,CC1([C@@H]2CCC(=C)[C@H]1C2)C,136.238,2.9987000000000013,0.0,0,0,0,0,3,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0372,CC(C)C12CCC(=C)C1C2,136.23799999999997,2.9987000000000013,0.0,0,0,1,0,2,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0373,CC=CC(=O)C1=C(C=CCC1(C)C)C,190.28599999999994,3.4342000000000024,17.07,0,1,2,0,1,0.46153846153846156,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0374,CCC1=CC(=C(C=C1)O)OC,152.19299999999996,1.9631999999999996,29.46,1,2,2,1,1,0.3333333333333333,11,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0375,CC(=O)CC(C)(C)S,132.228,1.6739,17.07,1,2,2,0,0,0.8333333333333334,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0376,CCCC/C=C\C=C\C=O,138.20999999999995,2.4879000000000007,17.07,0,1,5,0,0,0.4444444444444444,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0377,CC=O,44.053,0.2052,17.07,0,1,0,0,0,0.5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0378,CCC(C)C(=O)OC,116.15999999999998,1.2055,26.3,0,2,2,0,0,0.8333333333333334,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0379,CC(C)CO,74.12299999999999,0.6347,20.23,1,1,1,0,0,1.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0380,C1=CC(=CC=C1/C=C/C(=O)O)O,164.15999999999997,1.4899999999999995,57.53,2,2,2,1,1,0.0,12,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0381,C1=CC=C(C=C1)CC(=O)O,136.14999999999998,1.3137,37.3,1,1,2,1,1,0.125,10,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0382,CCCCCC1CCCC(=O)O1,170.25199999999998,2.6624000000000008,26.3,0,2,4,0,1,0.9,12,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SML0383,CC(=O)C1=CC=CC=C1N,135.16599999999994,1.4714,43.09,1,2,1,1,1,0.125,10,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
SML0384,C1CCCCCCCC(=O)CCCCCC1,224.38799999999992,5.030500000000004,17.07,0,1,0,0,1,0.9333333333333333,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0385,C1CCCCCC(=O)CCCC=CCCCC1,236.39899999999994,5.196600000000005,17.07,0,1,0,0,1,0.8125,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0386,CC1CC=CCCCCCCCCCC(=O)C1,236.39899999999992,5.052500000000005,17.07,0,1,0,0,1,0.8125,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0387,C1CCC/C=C/CCCCCCC(=O)CCC1,236.39899999999992,5.1966000000000045,17.07,0,1,0,0,1,0.8125,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0388,CC1C/C=C/CCCCCCCCC(=O)C1,222.37199999999993,4.662400000000004,17.07,0,1,0,0,1,0.8,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0389,CC1CCCCCCCCCCCC(=O)C1,224.38799999999995,4.8864000000000045,17.07,0,1,0,0,1,0.9333333333333333,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0390,C1CCCCOC(=O)CCCCC/C=C\CCC1,252.3979999999999,4.780600000000004,26.3,0,2,0,0,1,0.8125,18,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SML0391,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,182.222,2.917600000000001,17.07,0,1,2,2,2,0.0,14,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
SML0392,CCOC(=O)CC1=CC(=CC=C1)Br,243.1,2.5547000000000013,26.3,0,2,3,1,1,0.3,13,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
SML0393,CC1=CC=CC=C1CC(=O)OC,164.20399999999998,1.71052,26.3,0,2,2,1,1,0.3,12,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0394,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,180.20999999999998,2.7830000000000004,25.78,0,2,0,3,3,0.0,14,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0395,CCOC1=CC2=CC=CC=C2C=C1,172.22699999999998,3.238500000000002,9.23,0,1,2,2,2,0.16666666666666666,13,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0396,C=CC1=CC=C(C=C1)OCCCCOC2=CC=C(C=C2)C=C,294.39399999999995,5.210600000000005,18.46,0,2,9,2,2,0.2,22,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0397,CC1=CCC(CC1=O)C(=C)C,150.22099999999998,2.4879000000000007,17.07,0,1,1,0,1,0.5,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0398,CCCCCCCCCCCO,172.31199999999998,3.5095000000000023,20.23,1,1,9,0,0,1.0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0399,CCCCCCCCCCCC=O,184.32299999999998,4.106200000000003,17.07,0,1,10,0,0,0.9166666666666666,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0400,C(CCCCC(=O)O)CCCCC(=O)O,216.27699999999993,2.6665,74.6,2,2,10,0,0,0.8181818181818182,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0401,C(CCCCC(=O)O)CCCCBr,251.16399999999993,3.586700000000002,37.3,1,1,9,0,0,0.9,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0402,C(CCCCCBr)CCCCC(=O)O,265.1909999999999,3.9768000000000026,37.3,1,1,10,0,0,0.9090909090909091,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0403,C(CCCCCC(=O)O)CCCCCBr,279.21799999999996,4.366900000000004,37.3,1,1,11,0,0,0.9166666666666666,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0404,CCCCCCCCCCC(=O)O,186.295,3.6018000000000017,37.3,1,1,9,0,0,0.9090909090909091,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0405,C(CCC(=O)O)CCBr,195.05599999999998,2.0263,37.3,1,1,5,0,0,0.8333333333333334,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0406,C(CCCC(=O)O)CCCBr,223.10999999999996,2.8065000000000015,37.3,1,1,7,0,0,0.875,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0407,CCCCCCCCCCO,158.285,3.119400000000002,20.23,1,1,8,0,0,1.0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0408,C(CC(=O)O)CC(=O)O,132.115,0.32589999999999975,74.6,2,2,4,0,0,0.6,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0409,C(CCC(=O)O)CCC(=O)O,160.16899999999998,1.1061,74.6,2,2,6,0,0,0.7142857142857143,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0410,C(CCCC(=O)O)CCC(=O)O,174.19599999999997,1.4962,74.6,2,2,7,0,0,0.75,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0411,C(CCCCC(=O)O)CCCC(=O)O,202.24999999999994,2.2763999999999998,74.6,2,2,9,0,0,0.8,14,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0412,C(CCCCCC(=O)O)CCCCC(=O)O,230.30399999999995,3.0566000000000013,74.6,2,2,11,0,0,0.8333333333333334,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0413,CCCC(C)C1OCC(CO1)(C)CCC,214.34899999999993,3.6019000000000023,18.46,0,2,5,0,1,1.0,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0414,CC(C)C1C(COC(O1)(C)C)(C)C,186.295,2.820100000000001,18.46,0,2,1,0,1,1.0,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0415,CCCCC(CC)CO,130.231,2.1951000000000005,20.23,1,1,5,0,0,1.0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0416,CCCCCCC(C)O,130.231,2.3376000000000006,20.23,1,1,5,0,0,1.0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0417,CCCCCC(CC)O,130.231,2.3376000000000006,20.23,1,1,5,0,0,1.0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0418,CCCCC(CCC)O,130.231,2.3376000000000006,20.23,1,1,5,0,0,1.0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0419,CCCCCCCC(C)O,144.258,2.727700000000002,20.23,1,1,6,0,0,1.0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0420,CC1CCC(C(C1)O)C(C)C,156.26899999999998,2.4395000000000007,20.23,1,1,1,0,1,1.0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0421,CC1=CC(=C(C=C1)C(C)C)O,150.22099999999998,2.8240200000000013,20.23,1,1,1,1,1,0.4,11,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0422,C1=CC=C(C=C1)/C=C/C(=O)O,148.16099999999997,1.7844,37.3,1,1,2,1,1,0.0,11,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0423,CCCCCCC(=O)C,128.21499999999997,2.5458000000000007,17.07,0,1,5,0,0,0.875,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0424,CCCCCC(=O)CC,128.21499999999997,2.5458000000000007,17.07,0,1,5,0,0,0.875,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0425,CCCCCCC(=O)CC,142.242,2.935900000000001,17.07,0,1,6,0,0,0.8888888888888888,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0426,CCCCCCCCC(=O)C,156.269,3.3260000000000023,17.07,0,1,7,0,0,0.9,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0427,CCCCCCCCCCC(=O)C,184.32299999999998,4.106200000000004,17.07,0,1,9,0,0,0.9166666666666666,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0428,CC(=CCCC(=O)C)C,126.199,2.3218000000000005,17.07,0,1,3,0,0,0.625,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0429,CC(=O)CCC1=CC2=C(C=C1)OCO2,192.21399999999997,1.9368999999999996,35.53,0,3,3,1,2,0.36363636363636365,14,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
SML0430,CC1(C2CCC1(C(=O)C2)C)C,152.237,2.401700000000001,17.07,0,1,0,0,2,0.9,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0431,CCCCCCC(=O)OCC,158.24099999999999,2.5199000000000007,26.3,0,2,6,0,0,0.8888888888888888,11,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
