molecule,n_receptors,group_size,SMILES,InChIKey,Odors,tags,n_tags
SML0649,9,1,C1=C(NC=N1)CCN,NTYJJOPFIAHURM-UHFFFAOYSA-N,,frozenset(),0
SML0651,9,1,COC1=C(C=CC(=C1)C(CN)O)O,YNYAYWLBAHXHLL-UHFFFAOYSA-N,,frozenset(),0
SML0652,12,1,CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-],UHWURQRPEIFIAK-UHFFFAOYSA-N,"sweet, dry, powdery, musk","frozenset({'dry', 'sweet', 'powdery', 'musk'})",4
SML0653,8,1,CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-],SUAUILGSCPYJCS-UHFFFAOYSA-N,"floral, musk, sweet, musty","frozenset({'musty', 'sweet', 'musk', 'floral'})",4
SML0654,15,1,CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C,RWSDULKUTPNPMB-UHFFFAOYSA-N,"sweet, animal, musk","frozenset({'animal', 'sweet', 'musk'})",3
SML0656,9,1,CC(C)/C=C(\C)/C(C)OC(C)(C)COC(=O)C1CC1,ZYIJXTQXQNXPSH-FMIVXFBMSA-N,,frozenset(),0
SML0657,119,1,CC1C(C2=C(C1(C)C)C=C(C(=C2)C)C(=O)C)(C)C,VDBHOHJWUDKDRW-UHFFFAOYSA-N,"sweet, dry, fruity, amber, powdery, musk","frozenset({'dry', 'fruity', 'powdery', 'amber', 'musk', 'sweet'})",6
SML0658,129,1,CC1C(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)C(C)C,IMRYETFJNLKUHK-UHFFFAOYSA-N,"dry, sweet, herbal, amber, creamy, musk","frozenset({'dry', 'creamy', 'amber', 'musk', 'sweet', 'herbal'})",6
SML0660,87,1,CC(=C)C(=O)O[C@H]1C[C@]23[C@H](O2)CC/C(=C/[C@@H]4[C@@H]1C(=C)C(=O)O4)/CO[C@H]3O,ZGXVZQZFVYSUDU-ULYHCOEVSA-N,,frozenset(),0
SML0663,20,1,C1CCCCC(=O)OCCCCCOCCCC1,MKEIDVFLAWJKMY-UHFFFAOYSA-N,"sweet, animal, oily, amber, musk","frozenset({'oily', 'amber', 'musk', 'animal', 'sweet'})",5
SML0666,33,1,C1CCCCCC(=O)OCCOC(=O)CCCC1,GJJSUPSPZIZYPM-UHFFFAOYSA-N,"sweet, animal, clean, musk, waxy","frozenset({'musk', 'animal', 'clean', 'waxy', 'sweet'})",5
SML0669,5,1,C1CCC/C=C\CCCCCCOC(=O)CCC1,QILMAYXCYBTEDM-IWQZZHSRSA-N,"fruity, musk, warm, sweet, fatty, waxy","frozenset({'fruity', 'musk', 'warm', 'fatty', 'waxy', 'sweet'})",6
SML0672,13,1,CCCCCCC1C(CCC1=O)C(=O)OC,IPWBXORAIBJDDQ-UHFFFAOYSA-N,"floral, herbal, oily, fresh, green, jasmine","frozenset({'oily', 'fresh', 'floral', 'green', 'jasmine', 'herbal'})",6
SML0673,7,1,CC(C)(CCCC(=C)C=C)O,DUNCVNHORHNONW-UHFFFAOYSA-N,"floral, woody, lavender, fresh, citrus","frozenset({'citrus', 'fresh', 'floral', 'lavender', 'woody'})",5
SML0675,9,1,CC1CCC(C(C1)C)C2=CC=CC=N2,FUNYLZYOEJSMTO-UHFFFAOYSA-N,,frozenset(),0
SML0676,23,1,CC(CCCC1=CC=CC=C1)CO,DRTBYQJIHFSKDT-UHFFFAOYSA-N,,frozenset(),0
SML0677,19,1,CC(=O)CCC1=CC=CC=C1,AKGGYBADQZYZPD-UHFFFAOYSA-N,"floral, fresh, green, jasmine, balsamic","frozenset({'fresh', 'balsamic', 'floral', 'green', 'jasmine'})",5
SML0681,9,1,CC(C)(C)C(=O)OCCC1=CC=CC=C1,DPVYDTACPLLHCF-UHFFFAOYSA-N,"rose, spicy, floral, geranium","frozenset({'floral', 'spicy', 'geranium', 'rose'})",4
SML0682,39,1,CC(=O)C1=CC=CC2=CC=CC=C21,QQLIGMASAVJVON-UHFFFAOYSA-N,"orange, sweet, floral, powdery, orangeflower","frozenset({'orange', 'powdery', 'orangeflower', 'floral', 'sweet'})",5
SML0683,27,1,CC(CCC1=CC=CC=C1)CCO,OXYRENDGHPGWKV-UHFFFAOYSA-N,"floral, rose, honey, fresh, muguet, green, geranium, lily, tropical","frozenset({'honey', 'fresh', 'tropical', 'rose', 'floral', 'green', 'muguet', 'lily', 'geranium'})",9
SML0687,14,1,CCCCCCC1CCCC(=O)O1,YZRXRLLRSPQHDK-UHFFFAOYSA-N,"creamy, fatty, peach, fruity, coconut, waxy","frozenset({'fruity', 'creamy', 'peach', 'coconut', 'fatty', 'waxy'})",6
SML0691,9,1,CC/C(=C/CCC(C)(C=C)O)/C,KRLBLPBPZSSIGH-CSKARUKUSA-N,"floral, herbal, lavender, fresh, green, bergamot","frozenset({'bergamot', 'fresh', 'floral', 'green', 'lavender', 'herbal'})",6
SML0692,18,1,CC(C)OCCC1=CC=CC=C1,FMPXLXBVYDFXIC-UHFFFAOYSA-N,"metallic, spicy, rose, green","frozenset({'spicy', 'green', 'metallic', 'rose'})",4
SML0693,9,1,CC(CCC=C(C)C)CC#N,MTDAKBBUYMYKAR-UHFFFAOYSA-N,"metallic, floral, fresh, lemon, citrus, waxy","frozenset({'citrus', 'fresh', 'floral', 'lemon', 'waxy', 'metallic'})",6
SML0695,7,1,CC(C)C(=O)OCC1=CC=CC=C1,UIKJRDSCEYGECG-UHFFFAOYSA-N,"floral, fruity, sweet, juicy, rose, oily, powdery, jasmine, tropical, woody","frozenset({'oily', 'fruity', 'powdery', 'tropical', 'rose', 'floral', 'woody', 'juicy', 'jasmine', 'sweet'})",10
SML0696,10,1,CC(C)CC(=O)OCCC1=CC=CC=C1,JIMGVOCOYZFDKB-UHFFFAOYSA-N,"balsamic, fruity, rose, sweet, ripe, floral, pineapple, apricot, apple, peach","frozenset({'ripe', 'fruity', 'apricot', 'peach', 'pineapple', 'balsamic', 'rose', 'floral', 'apple', 'sweet'})",10
SML0697,10,1,C=CCCCCCCO,WXPWPYISTQCNDP-UHFFFAOYSA-N,,frozenset(),0
SML0698,36,1,CC/C=C/CC1=C(C(=O)CC1)C,GVONPEQEUQYVNH-SNAWJCMRSA-N,"herbal, jasmine, sweet, spicy, fatty, floral, fruity, creamy, waxy, lactonic","frozenset({'fruity', 'creamy', 'spicy', 'lactonic', 'sweet', 'floral', 'fatty', 'waxy', 'jasmine', 'herbal'})",10
SML0699,8,1,C=CCCCCCCCCO,QGFSQVPRCWJZQK-UHFFFAOYSA-N,"aldehydic, fresh, rose, waxy, clean","frozenset({'fresh', 'rose', 'aldehydic', 'clean', 'waxy'})",5
SML0700,21,1,CCOC(=O)C1=CC=C(C=C1)OC,FHUODBDRWMIBQP-UHFFFAOYSA-N,"anisic, floral, sweet, spicy, fruity, powdery, cherry","frozenset({'fruity', 'anisic', 'powdery', 'spicy', 'cherry', 'floral', 'sweet'})",7
SML0701,42,1,CC(=CCC/C(=C/CCC(C)(C=C)OC(=O)C)/C)C,PRNJXUQTUSFYLV-NTCAYCPXSA-N,"sweet, floral, fresh, woody, citrus, waxy","frozenset({'citrus', 'fresh', 'floral', 'waxy', 'woody', 'sweet'})",6
SML0702,9,1,CC(C)(CCC1=CC=CC=C1)O,YXVSKJDFNJFXAJ-UHFFFAOYSA-N,"floral, green, herbal, sweet, clean, rose, violet, fresh, lily","frozenset({'herbal', 'fresh', 'floral', 'rose', 'green', 'clean', 'violet', 'lily', 'sweet'})",9
SML0706,12,1,CCCC(=O)OCC1=CC=CC=C1,VONGZNXBKCOUHB-UHFFFAOYSA-N,"apricot, floral, fruity, plum, sweet, pineapple, apple, fresh, jasmine, tropical, waxy","frozenset({'plum', 'fruity', 'apricot', 'pineapple', 'fresh', 'tropical', 'floral', 'apple', 'waxy', 'jasmine', 'sweet'})",11
SML0707,14,1,CC(=CCCC1=CCC(CC1)C=O)C,MQBIZQLCHSZBOI-UHFFFAOYSA-N,"aldehydic, citrus, floral, marine","frozenset({'citrus', 'aldehydic', 'marine', 'floral'})",4
SML0709,9,1,CCCCCC1C(CC(=O)O1)C,LOQFOBUZYRBURV-UHFFFAOYSA-N,"buttery, coconut, metallic, plum, floral, waxy, lactonic","frozenset({'plum', 'lactonic', 'buttery', 'floral', 'coconut', 'waxy', 'metallic'})",7
SML0710,17,1,CCC(=O)OCC1=CC=CC=C1,VHOMAPWVLKRQAZ-UHFFFAOYSA-N,"floral, fruity, jasmine, sweet, banana","frozenset({'fruity', 'floral', 'banana', 'jasmine', 'sweet'})",5
SML0711,33,1,CC(CN)C1=CC=CC=C1,AXORVIZLPOGIRG-UHFFFAOYSA-N,,frozenset(),0
SML0713,13,1,CCCCCCCC1CC=CC(=O)O1,XPTXKXKPWKNYKB-UHFFFAOYSA-N,"buttery, coconut, creamy, dairy, waxy, fatty, lactonic","frozenset({'creamy', 'dairy', 'lactonic', 'buttery', 'coconut', 'fatty', 'waxy'})",7
SML0718,14,1,CC(CCC=C(C)C)CCOCC=O,LMETVDMCIJNNKH-UHFFFAOYSA-N,"citrus, floral, melon, rose, sweet, aldehydic, fresh, muguet, green, waxy","frozenset({'citrus', 'fresh', 'melon', 'rose', 'floral', 'green', 'aldehydic', 'muguet', 'waxy', 'sweet'})",10
SML0719,14,1,CC1=C2C(=CC=C1)C=CN2,KGWPHCDTOLQQEP-UHFFFAOYSA-N,,frozenset(),0
SML0721,21,1,C1=CC=C(C=C1)/C=C/C#N,ZWKNLRXFUTWSOY-QPJJXVBHSA-N,"spicy, cinnamon","frozenset({'spicy', 'cinnamon'})",2
SML0722,15,1,CCCCCCCCCCCC#N,VXCUURYYWGCLIH-UHFFFAOYSA-N,"dry, metallic, spicy, citrus","frozenset({'dry', 'spicy', 'citrus', 'metallic'})",4
SML0723,9,1,CC(C)C(=O)OCCOC1=CC=CC=C1,MJTPMXWJHPOWGH-UHFFFAOYSA-N,"floral, fruity, honey, sweet, rose, apple, powdery, green, tropical, waxy","frozenset({'fruity', 'powdery', 'honey', 'tropical', 'rose', 'floral', 'green', 'apple', 'waxy', 'sweet'})",10
SML0724,6,1,CC1=CC2=C(C=C1)NC=C2,YPKBCLZFIYBSHK-UHFFFAOYSA-N,,frozenset(),0
SML0726,30,1,CC(=O)OCC1=CC=C(C=C1)OC,HFNGYHHRRMSKEU-UHFFFAOYSA-N,"balsamic, cherry, coumarinic, floral, fruity, vanilla, sweet, plum, powdery","frozenset({'plum', 'fruity', 'powdery', 'balsamic', 'sweet', 'floral', 'vanilla', 'coumarinic', 'cherry'})",9
SML0727,44,1,CC(=CCC/C(=C/COC=O)/C)C,FQMZVFJYMPNUCT-YRNVUSSQSA-N,"fresh, fruity, green, leafy, rose, floral, apple, tropical, peach","frozenset({'fruity', 'leafy', 'peach', 'fresh', 'tropical', 'rose', 'floral', 'green', 'apple'})",9
SML0728,79,1,CC(=CCC/C(=C\COC(=O)C)/C)C,HIGQPQRQIQDZMP-FLIBITNWSA-N,"floral, fruity, sweet, rose, grapefruit, pear, tropical, soapy, citrus","frozenset({'fruity', 'citrus', 'tropical', 'rose', 'floral', 'soapy', 'grapefruit', 'pear', 'sweet'})",9
SML0729,13,1,CCCCC1CCCC(=O)O1,PXRBWNLUQYZAAX-UHFFFAOYSA-N,"coconut, fatty, oily, sweet, creamy, coumarinic, milky","frozenset({'oily', 'creamy', 'coconut', 'fatty', 'milky', 'coumarinic', 'sweet'})",7
SML0730,10,1,CCCCCCCCC1CCCC(=O)O1,RZZLMGATMUAJPX-UHFFFAOYSA-N,"buttery, creamy, dairy, fatty, musty, oily, milky","frozenset({'oily', 'creamy', 'dairy', 'buttery', 'fatty', 'milky', 'musty'})",7
SML0731,8,1,CCC(=O)OC/C=C(\C)/CCC=C(C)C,BYCHQEILESTMQU-FMIVXFBMSA-N,"fruity, grape, rose, sweet, vegetable, floral, honey, powdery, geranium, tropical, citrus, waxy","frozenset({'fruity', 'citrus', 'powdery', 'vegetable', 'honey', 'tropical', 'rose', 'floral', 'grape', 'geranium', 'waxy', 'sweet'})",12
SML0732,21,1,CC(=O)C1=CC=C(C=C1)OC,NTPLXRHDUXRPNE-UHFFFAOYSA-N,"floral, hay, sweet, vanilla, powdery, anisic, balsamic, hawthorn","frozenset({'anisic', 'powdery', 'hay', 'balsamic', 'floral', 'hawthorn', 'vanilla', 'sweet'})",8
SML0733,9,1,CC(C)CCCC(C)CC=O,UCSIFMPORANABL-UHFFFAOYSA-N,"citrus, fresh, green, lemon, aldehydic","frozenset({'citrus', 'fresh', 'green', 'lemon', 'aldehydic'})",5
SML0735,11,1,CN1C=CC2=CC=CC=C21,BLRHMMGNCXNXJL-UHFFFAOYSA-N,,frozenset(),0
SML0736,21,1,COC(=O)C1=CN=CC=C1,YNBADRVTZLEFNH-UHFFFAOYSA-N,"herbal, sweet, tobacco, warm","frozenset({'tobacco', 'sweet', 'herbal', 'warm'})",4
SML0737,5,1,CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,MINYPECWDZURGR-UHFFFAOYSA-N,"sweet, powdery, musk, fatty","frozenset({'fatty', 'sweet', 'powdery', 'musk'})",4
SML0739,14,1,CC(C1CCCC(C1)(C)C)OC(=O)C,YWVSYRJWCROMKO-UHFFFAOYSA-N,"floral, rose, fruity, geranium, musk","frozenset({'fruity', 'musk', 'rose', 'floral', 'geranium'})",5
SML0741,4,1,CCCC(C)CC(=O)O,NZQMQVJXSRMTCJ-UHFFFAOYSA-N,"cheesy, fruity, sour","frozenset({'sour', 'fruity', 'cheesy'})",3
SML0744,2,1,CCCCCC(C)C(=O)O,NKBWMBRPILTCRD-UHFFFAOYSA-N,"cheesy, fatty, sour, green, waxy","frozenset({'sour', 'green', 'fatty', 'waxy', 'cheesy'})",5
SML0746,39,1,CCC(C)C1=C(C=CC=N1)OC,CHCKBDDEJDVRSJ-UHFFFAOYSA-N,,frozenset(),0
SML0747,46,1,CC(C)CC1=C(C=CC=N1)OC,ZBYPSGBBPAPHDG-UHFFFAOYSA-N,,frozenset(),0
SML0749,10,1,CCOC(=O)C(C)S,LXXNWCFBZHKFPT-UHFFFAOYSA-N,"fruity, sulfurous, meaty","frozenset({'fruity', 'meaty', 'sulfurous'})",3
SML0750,8,1,CC(=O)C1=CC2=CC=CC=C2C=C1,XSAYZAUNJMRRIR-UHFFFAOYSA-N,"orange, sweet, floral, honey, powdery, orangeflower","frozenset({'orange', 'powdery', 'honey', 'orangeflower', 'floral', 'sweet'})",6
SML0768,1,1,C[C@H]1CCC[C@@]2([C@@]1(CCCC2)O)C,JLPUXFOGCDVKGO-TUAOUCFPSA-N,"earthy, green, herbal, musty, fresh","frozenset({'fresh', 'green', 'earthy', 'musty', 'herbal'})",5
SML0770,1,1,CC1=CC2=C(C=C1)C(CC=C2)(C)C,RTUMCNDCAVLXEP-UHFFFAOYSA-N,"gasoline, woody","frozenset({'woody', 'gasoline'})",2
