rank,taxid,pct_odorant,pct_background,odds_ratio,n_odorant,n_background,p,q,taxon
genus,4231,0.0,0.09827977844743985,0.0,0,151,1.0,1.0,Helianthus
genus,35934,0.0,0.054021335173096076,0.0,0,83,1.0,1.0,Parthenium
genus,64579,0.0,0.03384469191567465,0.0,0,52,1.0,1.0,Vatica
genus,39130,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Agastache
genus,88849,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Beilschmiedia
genus,68549,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Micromelum
genus,559836,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Pentaceraster
genus,3703,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Armoracia
genus,19205,0.4854368932038835,0.06313336761193156,7.721699773698768,2,97,0.029187791475540698,1.0,Lepidium
genus,3846,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Glycine
genus,4053,0.24271844660194175,0.3072056650807391,0.7895737968576024,1,472,1.0,1.0,Panax
genus,3684,0.4854368932038835,0.051417897333428796,9.482185859833281,2,79,0.020115407032632326,0.8655541320217968,Passiflora
genus,178550,0.0,0.1744303352577078,0.0,0,268,1.0,1.0,Xestospongia
genus,6061,0.0,0.0807065730296857,0.0,0,124,1.0,1.0,Halichondria
genus,33194,0.0,0.06183164869209792,0.0,0,95,1.0,1.0,Bipolaris
genus,91200,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Gastrodia
genus,47605,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Hibiscus
genus,3325,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Larix
genus,52847,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Plumeria
genus,69461,0.0,0.056624773012763356,0.0,0,87,1.0,1.0,Aquilaria
genus,119426,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Aplysilla
genus,54723,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Hansenia
genus,100495,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Rohdea
genus,549428,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Philotheca
genus,52291,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Ratibida
genus,43852,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Toxicodendron
genus,1306264,0.0,0.1620640055192882,0.0,0,249,1.0,1.0,Antillogorgia
genus,662,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Vibrio
genus,190526,0.0,0.25774034612706076,0.0,0,396,0.6318290640406128,1.0,Dysidea
genus,39257,0.0,0.04946531895367833,0.0,0,76,1.0,1.0,Verbascum
genus,72901,0.0,0.04556016219417741,0.0,0,70,1.0,1.0,Blumea
genus,43896,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Cipadessa
genus,3660,0.0,0.03644812975534193,0.0,0,56,1.0,1.0,Cucurbita
genus,85785,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Cymbastela
genus,39173,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Ocimum
genus,51812,0.0,0.3241280110385764,0.0,0,498,0.6477106556761314,1.0,Sarcophyton
genus,63461,0.24271844660194175,0.024732659476839166,9.835126136509157,1,38,0.09918289271038473,1.0,Nerium
genus,360998,0.0,0.14644337848128453,0.0,0,225,1.0,1.0,Litophyton
genus,43708,0.0,0.1998138541944638,0.0,0,307,1.0,1.0,Melia
genus,20802,0.0,0.03709898921525875,0.0,0,57,1.0,1.0,Oxytropis
genus,4030,0.4854368932038835,0.027336097316506446,17.839837398373984,2,42,0.006266633321167546,0.32743159103100433,Pelargonium
genus,4071,1.6990291262135921,0.12821931360361358,13.462706022435295,7,197,1.55496749876965e-06,0.00016249410362142842,Capsicum
genus,1175191,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Doriprismatica
genus,183066,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Perymenium
genus,3648,1.6990291262135921,0.013017189198336403,132.7606172839506,7,20,7.884692064467993e-13,1.6479006414738106e-10,Carica
genus,154603,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Dendrodoris
genus,318056,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Elephantopus
genus,22042,0.0,0.0676893838313493,0.0,0,104,1.0,1.0,Litsea
genus,50241,0.0,0.056624773012763356,0.0,0,87,1.0,1.0,Veratrum
genus,66735,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Diplodia
genus,148695,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Entada
genus,373097,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Gambierdiscus
genus,398019,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Jackiella
genus,3995,0.0,0.07029282167101658,0.0,0,108,1.0,1.0,Jatropha
genus,4688,0.0,0.04556016219417741,0.0,0,70,1.0,1.0,Lilium
genus,3067300,0.0,0.08005571356976889,0.0,0,123,1.0,1.0,Emblica
genus,3913,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Vigna
genus,1048900,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Aldama
genus,50188,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Torreya
genus,461587,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Fibraurea
genus,72403,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Clusia
genus,3887,0.0,0.051417897333428796,0.0,0,79,1.0,1.0,Pisum
genus,47251,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Leptolyngbya
genus,31169,0.0,0.04230586489459331,0.0,0,65,1.0,1.0,Culcita
genus,128591,0.0,0.052719616253262436,0.0,0,81,1.0,1.0,Aniba
genus,72956,0.0,0.04360758381442695,0.0,0,67,1.0,1.0,Nidorella
genus,1175194,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Goniobranchus
genus,3202,0.0,0.04490930273426059,0.0,0,69,1.0,1.0,Jungermannia
genus,468352,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Strepsichordaia
genus,561730,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Zyzzya
genus,46347,0.0,0.1679217406585396,0.0,0,258,1.0,1.0,Glycyrrhiza
genus,13570,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Hypoestes
genus,46988,0.0,0.10869352980610897,0.0,0,167,1.0,1.0,Actaea
genus,3103835,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Phyllogeiton
genus,4564,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Triticum
genus,2201458,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Conglomeratusclera
genus,121476,0.0,0.08135743248960252,0.0,0,125,1.0,1.0,Aplysina
genus,43722,0.0,0.09177118384827164,0.0,0,141,1.0,1.0,Brucea
genus,55566,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Suberites
genus,39509,0.0,0.05076703787351197,0.0,0,78,1.0,1.0,Agave
genus,4028,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Geranium
genus,494674,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Gypothamnium
genus,46402,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Meryta
genus,59066,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Ruscus
genus,64233,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Hemsleya
genus,13520,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Eupomatia
genus,39172,0.0,0.06703852437143247,0.0,0,103,1.0,1.0,Nepeta
genus,99027,0.0,0.05206875679334561,0.0,0,80,1.0,1.0,Anthemis
genus,72714,0.0,0.31176168130015686,0.0,0,479,0.6434507791926622,1.0,Agelas
genus,5110,0.0,0.050116178413595155,0.0,0,77,1.0,1.0,Claviceps
genus,285276,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Scleronephthya
genus,5324,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Trametes
genus,344323,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Biemna
genus,286195,0.0,0.04816360003384469,0.0,0,74,1.0,1.0,Eudistoma
genus,191157,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Flourensia
genus,72167,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Berchemia
genus,38208,0.24271844660194175,0.020176643257421426,12.05651047798446,1,31,0.08213329516785654,1.0,Bulbophyllum
genus,3558,0.0,0.06443508653176519,0.0,0,99,1.0,1.0,Chenopodium
genus,23242,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Chrysosplenium
genus,240058,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Dysphania
genus,63350,0.0,0.05467219463301289,0.0,0,84,1.0,1.0,Epimedium
genus,200485,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Incarvillea
genus,23129,0.0,0.0676893838313493,0.0,0,104,1.0,1.0,Pittosporum
genus,5021,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Leptosphaeria
genus,13707,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Tagetes
genus,458530,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Eurycoma
genus,237149,0.0,0.09307290276810529,0.0,0,143,1.0,1.0,Axinyssa
genus,21199,0.0,0.1295210325234472,0.0,0,199,1.0,1.0,Asclepias
genus,77188,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Poecillastra
genus,1162792,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Scalarispongia
genus,122809,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Lagerstroemia
genus,251260,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Machilus
genus,36776,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Elaeagnus
genus,389506,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Solenostoma
genus,56942,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Porella
genus,33202,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Paecilomyces
genus,563157,0.0,0.03644812975534193,0.0,0,56,1.0,1.0,Dendrilla
genus,63800,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Nectandra
genus,124952,0.0,0.07029282167101658,0.0,0,108,1.0,1.0,Khaya
genus,984609,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Desmos
genus,235748,0.0,0.03905156759500921,0.0,0,60,1.0,1.0,Miliusa
genus,3443,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Nigella
genus,43714,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Acronychia
genus,46366,0.4854368932038835,0.1295210325234472,3.76134330187523,2,199,0.10150664528311715,1.0,Bupleurum
genus,85201,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Euclea
genus,109566,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Othonna
genus,4842,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Rhizopus
genus,23224,0.0,0.06703852437143247,0.0,0,103,1.0,1.0,Spiraea
genus,24208,0.0,0.052719616253262436,0.0,0,81,1.0,1.0,Syringa
genus,13659,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Ruellia
genus,73722,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Callistemon
genus,74721,0.0,0.11129696764577625,0.0,0,171,1.0,1.0,Stachybotrys
genus,1779225,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Batzella
genus,4581,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Bambusa
genus,5112,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Epichloe
genus,3554,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Beta
genus,53747,0.0,0.03644812975534193,0.0,0,56,1.0,1.0,Echinacea
genus,1125,0.0,0.2889816002030682,0.0,0,444,0.6370090891086029,1.0,Microcystis
genus,2588178,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Mesostemma
genus,16896,0.0,0.07224540005076704,0.0,0,111,1.0,1.0,Alangium
genus,13392,0.0,0.03905156759500921,0.0,0,60,1.0,1.0,Cananga
genus,58799,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Euplexaura
genus,3669,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Luffa
genus,535,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Chromobacterium
genus,113422,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Cerinthe
genus,5130,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Hypomyces
genus,123493,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Crossopetalum
genus,83681,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Nonomuraea
genus,1074817,0.0,0.0839608703292698,0.0,0,129,1.0,1.0,Isis
genus,118259,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Plenodomus
genus,37463,0.0,0.06183164869209792,0.0,0,95,1.0,1.0,Phoma
genus,2571159,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Mycetohabitans
genus,141608,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Rhazya
genus,50190,0.0,0.03709898921525875,0.0,0,57,1.0,1.0,Sonchus
genus,5027,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Pyrenophora
genus,626,0.0,0.04165500543467649,0.0,0,64,1.0,1.0,Xenorhabdus
genus,35753,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Dactylosporangium
genus,4044,0.0,0.04295672435451013,0.0,0,66,1.0,1.0,Apium
genus,190915,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Diaulula
genus,126747,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Cynanchum
genus,54873,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Gleditsia
genus,183075,0.0,0.03709898921525875,0.0,0,57,1.0,1.0,Sigesbeckia
genus,106663,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Colubrina
genus,4527,0.24271844660194175,0.06964196221109975,3.491279532482889,1,107,0.25122702330039465,1.0,Oryza
genus,66647,0.0,0.08200829194951934,0.0,0,126,1.0,1.0,Tribulus
genus,52496,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Prangos
genus,165301,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Lentzea
genus,34474,0.0,0.057926491932596996,0.0,0,89,1.0,1.0,Fomitopsis
genus,194252,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Brosimum
genus,55372,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Symplocos
genus,136893,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Catunaregam
genus,53925,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Swartzia
genus,3310,0.0,0.10934438926602578,0.0,0,168,1.0,1.0,Ginkgo
genus,155078,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Jaborosa
genus,314340,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Suregada
genus,279594,0.0,0.03905156759500921,0.0,0,60,1.0,1.0,Topsentia
genus,119171,0.0,0.06834024329126612,0.0,0,105,1.0,1.0,Carpesium
genus,169248,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Glinus
genus,278975,0.0,0.03254297299584101,0.0,0,50,1.0,1.0,Tedania
genus,252676,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Siphonaria
genus,51679,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Pieris
genus,91493,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Exserohilum
genus,85281,0.0,0.12431415684411265,0.0,0,191,1.0,1.0,Stemona
genus,1744887,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Trichogonia
genus,76024,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Fallopia
genus,109564,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Gynura
genus,60092,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Vinca
genus,40030,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Rhizophora
genus,139836,0.0,0.03254297299584101,0.0,0,50,1.0,1.0,Radula
genus,1622067,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Palhinhaea
genus,325644,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Tydemania
genus,26005,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Elaeocarpus
genus,1163034,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Euryspongia
genus,4101,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Petunia
genus,224865,0.0,0.06508594599168202,0.0,0,100,1.0,1.0,Virola
genus,58485,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Genipa
genus,36590,0.0,0.06638766491151565,0.0,0,102,1.0,1.0,Xanthium
genus,241856,0.0,0.04425844327434377,0.0,0,68,1.0,1.0,Antiaris
genus,49669,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Paris
genus,201020,0.0,0.06443508653176519,0.0,0,99,1.0,1.0,Turraea
genus,4067,0.0,0.07940485410985205,0.0,0,122,1.0,1.0,Gymnema
genus,375145,0.0,0.07875399464993524,0.0,0,121,1.0,1.0,Ianthella
genus,114468,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Diplospora
genus,2960,0.0,0.08981860546852118,0.0,0,138,1.0,1.0,Amphidinium
genus,2949,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Symbiodinium
genus,51443,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Brodiaea
genus,51088,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Myristica
genus,125762,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Rhodanthe
genus,72121,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Tapinella
genus,55367,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Sideroxylon
genus,478207,0.0,0.04230586489459331,0.0,0,65,1.0,1.0,Flustra
genus,24735,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Ulmus
genus,305387,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Rhaponticoides
genus,361028,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Cespitularia
genus,260823,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Cystodytes
genus,86620,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Usnea
genus,5644,0.0,0.050116178413595155,0.0,0,77,1.0,1.0,Stereum
genus,536004,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Ceroplastes
genus,200427,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Stypopodium
genus,40890,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Torilis
genus,341085,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Microcosmus
genus,1081,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Rhodospirillum
genus,41225,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Elsholtzia
genus,39174,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Origanum
genus,42336,0.0,0.050116178413595155,0.0,0,77,1.0,1.0,Bidens
genus,46984,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Adonis
genus,468351,0.0,0.047512740573927875,0.0,0,73,1.0,1.0,Sarcotragus
genus,31463,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Portieria
genus,97724,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Boesenbergia
genus,40568,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Campanula
genus,46995,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Helleborus
genus,172634,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Parmotrema
genus,2731548,0.0,0.06964196221109975,0.0,0,107,1.0,1.0,Didymocheton
genus,182998,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Acanthospermum
genus,69062,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Globularia
genus,1745092,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Lasiolaena
genus,170021,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Mitragyna
genus,243023,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Pochonia
genus,13005,0.0,0.0937237622280221,0.0,0,144,1.0,1.0,Chloranthus
genus,1458928,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Okeania
genus,40411,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Chrysosporium
genus,157720,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Pleurobranchus
genus,105406,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Ecklonia
genus,5140,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Neurospora
genus,4190,0.0,0.04490930273426059,0.0,0,69,1.0,1.0,Justicia
genus,40566,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Actinosynnema
genus,43877,0.0,0.04165500543467649,0.0,0,64,1.0,1.0,Peganum
genus,320360,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Taiwanofungus
genus,5935,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Euplotes
genus,572251,0.0,0.04230586489459331,0.0,0,65,1.0,1.0,Fasciospongia
genus,54304,0.0,0.051417897333428796,0.0,0,79,1.0,1.0,Planktothrix
genus,183051,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Milleria
genus,133572,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Melochia
genus,56696,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Phallusia
genus,373121,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Arnebia
genus,225832,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Artabotrys
genus,50178,0.24271844660194175,0.08005571356976889,3.0368128498803237,1,123,0.2826553478071641,1.0,Cephalotaxus
genus,39502,0.0,0.09437462168793892,0.0,0,145,1.0,1.0,Dracaena
genus,224860,0.0,0.04230586489459331,0.0,0,65,1.0,1.0,Iryanthera
genus,13109,0.0,0.11780556224494444,0.0,0,181,1.0,1.0,Lissoclinum
genus,133238,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Otanthus
genus,2071,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Saccharothrix
genus,63501,0.0,0.06638766491151565,0.0,0,102,1.0,1.0,Vincetoxicum
genus,44981,0.0,0.04035328651484285,0.0,0,62,1.0,1.0,Tacca
genus,45153,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Westerdykella
genus,43890,0.0,0.09177118384827164,0.0,0,141,1.0,1.0,Swietenia
genus,5379,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Suillus
genus,99055,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Gonospermum
genus,56527,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Geigeria
genus,259855,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Gymnanthemum
genus,279622,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Lendenfeldia
genus,56520,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Asteriscus
genus,3577,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Arenaria
genus,59167,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Morina
genus,50304,0.0,0.08461172978918662,0.0,0,130,1.0,1.0,Eleutherococcus
genus,252957,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Phorbas
genus,5529,0.0,0.04946531895367833,0.0,0,76,1.0,1.0,Metarhizium
genus,105749,0.0,0.22780081097088706,0.0,0,350,1.0,1.0,Kadsura
genus,1342520,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Paradendryphiella
genus,43363,0.0,0.08331001086935298,0.0,0,128,1.0,1.0,Aesculus
genus,154615,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Phyllidiella
genus,328230,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Echinogorgia
genus,308461,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Pinnigorgia
genus,186950,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Farfugium
genus,85789,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Ptilocaulis
genus,125672,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Cassinia
genus,3452,0.0,0.07224540005076704,0.0,0,111,1.0,1.0,Clematis
genus,66655,1.2135922330097086,0.011715470278502763,104.84916734916735,5,18,4.318233457095676e-09,5.457326851223741e-07,Durio
genus,178473,0.0,0.04295672435451013,0.0,0,66,1.0,1.0,Acanthostrongylophora
genus,283506,0.0,0.03384469191567465,0.0,0,52,1.0,1.0,Spirastrella
genus,279627,0.0,0.10153407574702394,0.0,0,156,1.0,1.0,Hyrtios
genus,3251,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Lycopodium
genus,287910,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Astrogorgia
genus,767258,0.0,0.06703852437143247,0.0,0,103,1.0,1.0,Dichotella
genus,63462,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Araujia
genus,53158,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Lamium
genus,316257,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Phlomis
genus,99299,0.0,0.06899110275118293,0.0,0,106,1.0,1.0,Rehmannia
genus,183088,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Tetragonotheca
genus,126676,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Goniophlebium
genus,3015,0.0,0.15425369200028638,0.0,0,237,1.0,1.0,Sargassum
genus,6046,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Geodia
genus,78593,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Gymnascella
genus,168934,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Thalassospira
genus,307971,0.0,0.07549969735035114,0.0,0,116,1.0,1.0,Apostichopus
genus,71047,0.0,0.06703852437143247,0.0,0,103,1.0,1.0,Gutierrezia
genus,41491,0.0,0.029288675696256906,0.0,0,45,1.0,1.0,Bellis
genus,474995,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Ophiocordyceps
genus,4496,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Avena
genus,1158,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Oscillatoria
genus,283431,0.0,0.056624773012763356,0.0,0,87,1.0,1.0,Diacarnus
genus,5040,0.0,0.03384469191567465,0.0,0,52,1.0,1.0,Malbranchea
genus,2823492,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Gongolaria
genus,2783850,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Vickifunkia
genus,25168,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Galium
genus,3246,0.0,0.04556016219417741,0.0,0,70,1.0,1.0,Selaginella
genus,69388,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Trachelospermum
genus,1744984,0.0,0.06183164869209792,0.0,0,95,1.0,1.0,Acritopappus
genus,99434,0.0,0.06703852437143247,0.0,0,103,1.0,1.0,Combretum
genus,3196,0.0,0.029288675696256906,0.0,0,45,1.0,1.0,Marchantia
genus,109179,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Fromia
genus,65496,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Actinoalloteichus
genus,746490,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Achyrocline
genus,5581,0.0,0.07354711897060068,0.0,0,113,1.0,1.0,Beauveria
genus,53866,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Desmodium
genus,55512,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Pistacia
genus,81738,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Bellevalia
genus,16161,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Muscari
genus,4277,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Securidaca
genus,1408200,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Eschenbachia
