cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
1,39,onion,2,29,2.053,0.974,0.6254800957666569,1.0
1,39,garlic,1,18,1.274,0.785,0.7389416138694147,1.0
1,39,horseradish,0,5,0.354,0.0,1.0,1.0
1,39,sulfurous,3,45,3.185,0.942,0.636455911600053,1.0
1,39,geranium,0,11,0.779,0.0,1.0,1.0
1,39,lavender,0,7,0.495,0.0,1.0,1.0
1,39,estery,0,13,0.92,0.0,1.0,1.0
1,39,jasmine,0,13,0.92,0.0,1.0,1.0
1,39,peach,0,16,1.132,0.0,1.0,1.0
1,39,bergamot,0,5,0.354,0.0,1.0,1.0
1,39,melon,0,19,1.345,0.0,1.0,1.0
1,39,alliaceous,1,15,1.062,0.942,0.6723922149807058,1.0
1,39,grapefruit,0,10,0.708,0.0,1.0,1.0
1,39,ozone,0,5,0.354,0.0,1.0,1.0
1,39,anise,0,6,0.425,0.0,1.0,1.0
1,39,cooked,1,6,0.425,2.355,0.35760325629968537,1.0
1,39,amber,0,8,0.566,0.0,1.0,1.0
1,39,leafy,0,13,0.92,0.0,1.0,1.0
1,39,jammy,0,6,0.425,0.0,1.0,1.0
1,39,raspberry,0,7,0.495,0.0,1.0,1.0
1,39,berry,0,21,1.486,0.0,1.0,1.0
1,39,gasoline,0,5,0.354,0.0,1.0,1.0
1,39,plum,0,11,0.779,0.0,1.0,1.0
1,39,rum,0,7,0.495,0.0,1.0,1.0
1,39,jasmin,0,17,1.203,0.0,1.0,1.0
1,39,lactonic,1,11,0.779,1.284,0.5574567904653863,1.0
1,39,weedy,0,5,0.354,0.0,1.0,1.0
1,39,aromatic,0,5,0.354,0.0,1.0,1.0
1,39,strawberry,0,12,0.849,0.0,1.0,1.0
2,119,waxy,42,96,20.733,2.026,4.791440744732309e-08,8.61818478242027e-06
2,119,oily,31,64,13.822,2.243,3.042830914718941e-07,2.7823544849249788e-05
2,119,pineapple,16,29,6.263,2.555,4.827759228351402e-05,0.002334363579826384
2,119,coconut,14,24,5.183,2.701,6.653751859825451e-05,0.0030385466826536225
2,119,fatty,38,108,23.325,1.629,0.00018810333368648343,0.006527059096502035
2,119,creamy,19,41,8.855,2.146,0.00020645199088692567,0.006527059096502035
2,119,aldehydic,17,35,7.559,2.249,0.00022877650209243854,0.006964973508147573
2,119,citrus,29,76,16.414,1.767,0.0002809036403776844,0.008246528299659163
2,119,buttery,13,24,5.183,2.508,0.00034956606178078263,0.009269138799477527
2,119,cognac,7,10,2.16,3.241,0.0012596753923794731,0.030454505074586084
2,119,apple,17,43,9.287,1.831,0.004187008223804873,0.06748472078367854
2,119,rose,19,50,10.799,1.759,0.004144831353124292,0.06748472078367854
2,119,orange,12,28,6.047,1.984,0.007787799301801933,0.10325114558195467
2,119,floral,44,153,33.044,1.332,0.008686445935095237,0.11165843759764364
2,119,bergamot,4,5,1.08,3.704,0.008693600980838434,0.11165843759764364
2,119,tropical,16,43,9.287,1.723,0.010994790548890578,0.12729180043926838
2,119,fruity,53,194,41.898,1.265,0.011381495633535488,0.12993874181619683
2,119,banana,11,27,5.831,1.886,0.016799871721921267,0.17934408513531533
2,119,green,46,167,36.067,1.275,0.017847883260199125,0.18570835493523646
2,119,pear,9,21,4.535,1.984,0.021215741254270993,0.20516869777659713
2,119,soapy,7,16,3.456,2.026,0.03708654138924238,0.33013998525449845
2,119,apricot,6,13,2.808,2.137,0.04062679185056344,0.33013998525449845
2,119,lavender,4,7,1.512,2.646,0.042287970762488816,0.3310543996834838
2,119,orris,5,11,2.376,2.105,0.06549109061919184,0.45621759736420076
2,119,lactonic,5,11,2.376,2.105,0.06549109061919184,0.45621759736420076
2,119,muguet,3,5,1.08,2.778,0.07003043136447878,0.4676417462615904
2,119,clean,7,20,4.319,1.621,0.11644996074056876,0.6601508119223968
2,119,winey,8,24,5.183,1.543,0.12212441715495488,0.6782856141984656
2,119,jasmin,6,17,3.672,1.634,0.13776366014610603,0.7214040929719034
2,119,dairy,8,25,5.399,1.482,0.14813547321405224,0.756318999887894
2,119,brandy,3,7,1.512,1.984,0.1753720109985525,0.8335455346864806
2,119,grassy,4,11,2.376,1.684,0.19632364597663524,0.9146323805997657
2,119,geranium,4,11,2.376,1.684,0.19632364597663524,0.9146323805997657
2,119,melon,6,19,4.103,1.462,0.2084952658920589,0.9441103027063118
2,119,fresh,24,96,20.733,1.158,0.2229359086352288,0.9904100686045081
2,119,terpenic,1,12,2.592,0.386,0.9478294992380752,1.0
2,119,peppery,0,6,1.296,0.0,1.0,1.0
2,119,herbal,21,86,18.574,1.131,0.28697689108637614,1.0
2,119,pine,0,12,2.592,0.0,1.0,1.0
2,119,minty,4,26,5.615,0.712,0.8503644666763237,1.0
2,119,bready,0,10,2.16,0.0,1.0,1.0
2,119,spicy,6,55,11.878,0.505,0.9905267438947628,1.0
2,119,mentholic,2,9,1.944,1.029,0.6124250151676682,1.0
2,119,balsamic,3,38,8.207,0.366,0.9949662241266799,1.0
2,119,solvent,1,8,1.728,0.579,0.8592286175491932,1.0
2,119,fermented,4,20,4.319,0.926,0.6593362196438974,1.0
2,119,sweet,52,244,52.697,0.987,0.5976355338140842,1.0
2,119,alcoholic,0,12,2.592,0.0,1.0,1.0
2,119,honey,4,15,3.24,1.235,0.41220803167893927,1.0
2,119,earthy,5,36,7.775,0.643,0.9211906452893958,1.0
2,119,musty,6,47,10.151,0.591,0.9641805492287981,1.0
2,119,cheesy,8,39,8.423,0.95,0.6340543278753501,1.0
2,119,powdery,4,49,10.583,0.378,0.9976723228667643,1.0
2,119,chocolate,0,18,3.887,0.0,1.0,1.0
2,119,nutty,7,48,10.367,0.675,0.9274767567606792,1.0
2,119,roasted,2,32,6.911,0.289,0.9966344076878405,1.0
2,119,woody,12,76,16.414,0.731,0.9338278422333118,1.0
2,119,cocoa,0,22,4.751,0.0,1.0,1.0
2,119,medicinal,0,21,4.535,0.0,1.0,1.0
2,119,leathery,0,7,1.512,0.0,1.0,1.0
2,119,ethereal,4,30,6.479,0.617,0.9199571438817125,1.0
2,119,rummy,2,8,1.728,1.158,0.543900720859386,1.0
2,119,grape,3,11,2.376,1.263,0.4359953529891932,1.0
2,119,cooling,2,10,2.16,0.926,0.6728736834631432,1.0
2,119,camphoreous,0,20,4.319,0.0,1.0,1.0
2,119,hazelnut,0,10,2.16,0.0,1.0,1.0
2,119,potato,0,14,3.024,0.0,1.0,1.0
2,119,burnt,0,21,4.535,0.0,1.0,1.0
2,119,sharp,2,16,3.456,0.579,0.8932839787861571,1.0
2,119,sour,0,16,3.456,0.0,1.0,1.0
2,119,hay,0,7,1.512,0.0,1.0,1.0
2,119,milky,4,13,2.808,1.425,0.30180906064323554,1.0
2,119,odorless,2,13,2.808,0.712,0.8096115491675215,1.0
2,119,violet,2,9,1.944,1.029,0.6124250151676682,1.0
2,119,clove,0,9,1.944,0.0,1.0,1.0
2,119,phenolic,1,37,7.991,0.125,0.9999133070035228,1.0
2,119,pungent,5,35,7.559,0.661,0.9083963751322088,1.0
2,119,cinnamon,0,9,1.944,0.0,1.0,1.0
2,119,smoky,0,14,3.024,0.0,1.0,1.0
2,119,dry,1,18,3.887,0.257,0.9884139092061984,1.0
2,119,savory,0,17,3.672,0.0,1.0,1.0
2,119,lily,3,10,2.16,1.389,0.37063034198576833,1.0
2,119,brown,0,7,1.512,0.0,1.0,1.0
2,119,coffee,2,23,4.967,0.403,0.9749931956034751,1.0
2,119,beefy,0,6,1.296,0.0,1.0,1.0
2,119,acidic,1,6,1.296,0.772,0.7694786000054393,1.0
2,119,ripe,4,14,3.024,1.323,0.35700387417754803,1.0
2,119,mushroom,4,17,3.672,1.089,0.518776642881242,1.0
2,119,vegetable,3,43,9.287,0.323,0.9982784072914366,1.0
2,119,cucumber,4,12,2.592,1.543,0.24780867933488834,1.0
2,119,natural,2,9,1.944,1.029,0.6124250151676682,1.0
2,119,animal,2,28,6.047,0.331,0.991662200443526,1.0
2,119,musk,5,34,7.343,0.681,0.8938507357978546,1.0
2,119,hawthorn,0,5,1.08,0.0,1.0,1.0
2,119,anisic,1,12,2.592,0.386,0.9478294992380752,1.0
2,119,vanilla,0,17,3.672,0.0,1.0,1.0
2,119,meaty,3,37,7.991,0.375,0.9937923426162248,1.0
2,119,caramellic,5,20,4.319,1.158,0.4408000836553438,1.0
2,119,popcorn,0,5,1.08,0.0,1.0,1.0
2,119,fishy,0,12,2.592,0.0,1.0,1.0
2,119,almond,0,10,2.16,0.0,1.0,1.0
2,119,tea,1,6,1.296,0.772,0.7694786000054393,1.0
2,119,warm,0,12,2.592,0.0,1.0,1.0
2,119,hyacinth,0,7,1.512,0.0,1.0,1.0
2,119,tobacco,0,11,2.376,0.0,1.0,1.0
2,119,coumarinic,2,10,2.16,0.926,0.6728736834631432,1.0
2,119,ketonic,1,12,2.592,0.386,0.9478294992380752,1.0
2,119,mint,3,11,2.376,1.263,0.4359953529891932,1.0
