cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
3,110,popcorn,4,5,0.962,4.16,0.00556360195939903,0.10729013047740797
3,110,musty,17,50,9.615,1.768,0.007069850829037049,0.12283865815451872
3,110,bready,6,11,2.115,2.836,0.008907323374332938,0.14566093518026804
3,110,caramellic,9,21,4.038,2.229,0.009804502770963557,0.15428217567893596
3,110,terpenic,7,15,2.885,2.427,0.013432843236044094,0.1931550217044961
3,110,powdery,16,49,9.423,1.698,0.013907754457157735,0.19331778695449253
3,110,anisic,6,12,2.308,2.6,0.015047158993808051,0.20538336140648256
3,110,clove,5,9,1.731,2.889,0.0157983723922021,0.20914035833486588
3,110,smoky,7,16,3.077,2.275,0.0201300707498773,0.24688939713820102
3,110,warm,6,13,2.5,2.4,0.023617868307524343,0.26982605710240143
3,110,hazelnut,5,10,1.923,2.6,0.02680055860823185,0.29410086683243897
3,110,peppery,4,7,1.346,2.971,0.028273821979025174,0.3023124042372692
3,110,earthy,12,39,7.5,1.6,0.051372623099293836,0.4560455668440416
3,110,hawthorn,3,5,0.962,3.12,0.051400819284580235,0.4560455668440416
3,110,meaty,12,39,7.5,1.6,0.051372623099293836,0.4560455668440416
3,110,gasoline,3,5,0.962,3.12,0.051400819284580235,0.4560455668440416
3,110,cocoa,8,23,4.423,1.809,0.05496132851417938,0.4725541028951093
3,110,camphoreous,8,24,4.615,1.733,0.0695025765761385,0.5468410270235802
3,110,aromatic,3,6,1.154,2.6,0.08858797972476248,0.6424554355691471
3,110,anise,3,6,1.154,2.6,0.08858797972476248,0.6424554355691471
3,110,hay,4,10,1.923,2.08,0.10585714824228204,0.711974690597284
3,110,almond,4,10,1.923,2.08,0.10585714824228204,0.711974690597284
3,110,brown,3,7,1.346,2.229,0.13382359803406552,0.8008515259666031
3,110,hyacinth,3,7,1.346,2.229,0.13382359803406552,0.8008515259666031
3,110,chocolate,6,19,3.654,1.642,0.13812440581654087,0.8169911663191141
3,110,cooling,4,11,2.115,1.891,0.14251175411226363,0.8253805759001935
3,110,cherry,5,15,2.885,1.733,0.1421506122156485,0.8253805759001935
3,110,minty,8,28,5.385,1.486,0.14914771808419064,0.857235800199904
3,110,pine,5,16,3.077,1.625,0.17639880194647853,0.9428304260104466
3,110,floral,34,154,29.615,1.148,0.1759869214204753,0.9428304260104466
3,110,herbal,19,90,17.308,1.098,0.35749356838816243,1.0
3,110,orange,3,28,5.385,0.557,0.9313189859247418,1.0
3,110,mentholic,2,9,1.731,1.156,0.5417062948317858,1.0
3,110,balsamic,6,38,7.308,0.821,0.7744140429439633,1.0
3,110,winey,3,26,5.0,0.6,0.9059701118476525,1.0
3,110,oily,7,66,12.692,0.552,0.9850658521942102,1.0
3,110,solvent,1,8,1.538,0.65,0.8209988575381766,1.0
3,110,fermented,1,22,4.231,0.236,0.9917502193927888,1.0
3,110,sweet,52,250,48.077,1.082,0.2317002029357872,1.0
3,110,alcoholic,1,14,2.692,0.371,0.9516165114568634,1.0
3,110,soapy,2,16,3.077,0.65,0.8460824535942465,1.0
3,110,honey,4,15,2.885,1.387,0.32211515636727384,1.0
3,110,fatty,3,108,20.769,0.144,0.9999999966191729,1.0
3,110,citrus,10,76,14.615,0.684,0.9499984959094635,1.0
3,110,coconut,1,24,4.615,0.217,0.9947225447190299,1.0
3,110,waxy,5,96,18.462,0.271,0.9999958732878821,1.0
3,110,pear,1,21,4.038,0.248,0.989692450987362,1.0
3,110,fruity,19,198,38.077,0.499,0.9999975208666997,1.0
3,110,apple,1,43,8.269,0.121,0.9999310268560165,1.0
3,110,cheesy,0,42,8.077,0.0,1.0,1.0
3,110,buttery,2,25,4.808,0.416,0.9692983075990281,1.0
3,110,woody,17,81,15.577,1.091,0.38159121503292665,1.0
3,110,medicinal,6,22,4.231,1.418,0.23362752390532845,1.0
3,110,grassy,1,11,2.115,0.473,0.9067552308435226,1.0
3,110,leathery,2,7,1.346,1.486,0.40238913932966824,1.0
3,110,ethereal,2,33,6.346,0.315,0.993476593207107,1.0
3,110,rummy,0,8,1.538,0.0,1.0,1.0
3,110,grape,0,12,2.308,0.0,1.0,1.0
3,110,fresh,16,104,20.0,0.8,0.8941959769105168,1.0
3,110,burnt,6,22,4.231,1.418,0.23362752390532845,1.0
3,110,green,27,173,33.269,0.812,0.9428684614913021,1.0
3,110,dry,1,20,3.846,0.26,0.9871272238575199,1.0
3,110,acidic,0,9,1.731,0.0,1.0,1.0
3,110,pungent,1,40,7.692,0.13,0.9998616056983434,1.0
3,110,sharp,3,19,3.654,0.821,0.7415398445848633,1.0
3,110,sour,0,18,3.462,0.0,1.0,1.0
3,110,dairy,0,26,5.0,0.0,1.0,1.0
3,110,brandy,1,8,1.538,0.65,0.8209988575381766,1.0
3,110,cognac,0,11,2.115,0.0,1.0,1.0
3,110,clean,3,20,3.846,0.78,0.7741058550872684,1.0
3,110,milky,0,13,2.5,0.0,1.0,1.0
3,110,creamy,3,43,8.269,0.363,0.9949309225040046,1.0
3,110,odorless,0,14,2.692,0.0,1.0,1.0
3,110,apricot,0,13,2.5,0.0,1.0,1.0
3,110,pineapple,0,29,5.577,0.0,1.0,1.0
3,110,banana,1,28,5.385,0.186,0.9978521753326572,1.0
3,110,orris,0,11,2.115,0.0,1.0,1.0
3,110,violet,0,9,1.731,0.0,1.0,1.0
3,110,cinnamon,2,9,1.731,1.156,0.5417062948317858,1.0
3,110,savory,5,19,3.654,1.368,0.29363781771670383,1.0
3,110,muguet,1,5,0.962,1.04,0.6576965302686071,1.0
3,110,lily,2,10,1.923,1.04,0.6025380008741856,1.0
3,110,rose,10,50,9.615,1.04,0.5043843721813379,1.0
3,110,beefy,2,6,1.154,1.733,0.32565612753092454,1.0
3,110,tropical,5,43,8.269,0.605,0.9427935768937696,1.0
3,110,ripe,1,14,2.692,0.371,0.9516165114568634,1.0
3,110,aldehydic,1,37,7.115,0.141,0.9997235317251193,1.0
3,110,mushroom,1,17,3.269,0.306,0.974993472464539,1.0
3,110,vegetable,9,45,8.654,1.04,0.5103353304079609,1.0
3,110,cucumber,0,12,2.308,0.0,1.0,1.0
3,110,natural,0,9,1.731,0.0,1.0,1.0
3,110,animal,5,28,5.385,0.929,0.6535371176691024,1.0
3,110,musk,1,34,6.538,0.153,0.999450097859069,1.0
3,110,fishy,3,12,2.308,1.3,0.4146435435462365,1.0
3,110,tea,2,6,1.154,1.733,0.32565612753092454,1.0
3,110,tobacco,0,11,2.115,0.0,1.0,1.0
3,110,coumarinic,1,10,1.923,0.52,0.8840629197656189,1.0
3,110,ketonic,0,12,2.308,0.0,1.0,1.0
3,110,mint,3,11,2.115,1.418,0.35682986436840614,1.0
3,110,chicken,3,12,2.308,1.3,0.4146435435462365,1.0
3,110,lemon,2,12,2.308,0.867,0.70563906207465,1.0
3,110,metallic,3,26,5.0,0.6,0.9059701118476525,1.0
3,110,onion,5,30,5.769,0.867,0.7168454782436331,1.0
3,110,garlic,2,19,3.654,0.547,0.9082898798425478,1.0
3,110,horseradish,1,5,0.962,1.04,0.6576965302686071,1.0
3,110,sulfurous,10,46,8.846,1.13,0.3873234330294211,1.0
3,110,geranium,3,11,2.115,1.418,0.35682986436840614,1.0
3,110,lavender,0,7,1.346,0.0,1.0,1.0
3,110,estery,3,13,2.5,1.2,0.470764107833859,1.0
3,110,alliaceous,3,16,3.077,0.975,0.6221029830696592,1.0
3,110,cabbage,0,9,1.731,0.0,1.0,1.0
3,110,jasmine,1,13,2.5,0.4,0.9397630955554269,1.0
3,110,peach,1,16,3.077,0.325,0.9688259432517572,1.0
3,110,bergamot,0,5,0.962,0.0,1.0,1.0
3,110,melon,1,19,3.654,0.274,0.9839308234609674,1.0
3,110,brothy,2,5,0.962,2.08,0.24663341159553723,1.0
3,110,tomato,0,5,0.962,0.0,1.0,1.0
3,110,grapefruit,1,10,1.923,0.52,0.8840629197656189,1.0
3,110,ozone,2,5,0.962,2.08,0.24663341159553723,1.0
3,110,cooked,0,6,1.154,0.0,1.0,1.0
3,110,amber,0,8,1.538,0.0,1.0,1.0
3,110,leafy,1,13,2.5,0.4,0.9397630955554269,1.0
3,110,jammy,2,6,1.154,1.733,0.32565612753092454,1.0
3,110,raspberry,1,7,1.346,0.743,0.7777238560638897,1.0
3,110,berry,2,21,4.038,0.495,0.9358226812606791,1.0
3,110,plum,0,11,2.115,0.0,1.0,1.0
3,110,rum,0,7,1.346,0.0,1.0,1.0
3,110,jasmin,3,17,3.269,0.918,0.6656097866967374,1.0
3,110,lactonic,0,11,2.115,0.0,1.0,1.0
3,110,weedy,0,5,0.962,0.0,1.0,1.0
3,110,strawberry,3,12,2.308,1.3,0.4146435435462365,1.0
4,103,sour,17,18,3.241,5.245,1.063038651218527e-12,4.432871175581258e-10
4,103,cheesy,23,42,7.563,3.041,2.027715354697927e-08,4.227786514545178e-06
4,103,odorless,12,14,2.521,4.76,4.408768986520901e-08,7.353826669516864e-06
4,103,acidic,9,9,1.621,5.553,1.480103127943293e-07,2.057343347841177e-05
4,103,dairy,15,26,4.682,3.204,3.6740593723136323e-06,0.00034046283516772993
4,103,waxy,34,96,17.287,1.967,4.8252086294745196e-06,0.00040242239969817494
4,103,fatty,35,108,19.448,1.8,3.598415291491852e-05,0.0020007189020694698
4,103,creamy,18,43,7.743,2.325,0.00012111330357295508,0.00531623658841287
4,103,pineapple,13,29,5.222,2.489,0.0005469706455038251,0.018246940734007608
4,103,milky,7,13,2.341,2.99,0.003390665184596732,0.06897109180374816
4,103,cabbage,5,9,1.621,3.085,0.01185077799429673,0.1764919437007763
4,103,fruity,45,198,35.654,1.262,0.022505057922571885,0.2615814537154272
4,103,buttery,9,25,4.502,1.999,0.022582571543777887,0.2615814537154272
4,103,orange,9,28,5.042,1.785,0.04716869778693257,0.4370965994922418
4,103,pear,7,21,3.781,1.851,0.06487829623612558,0.5304754809894974
4,103,pungent,11,40,7.203,1.527,0.084105605812603,0.6319286058352334
4,103,aldehydic,10,37,6.663,1.501,0.10779598313819984,0.7192147994980693
4,103,oily,16,66,11.885,1.346,0.11120146894250225,0.7360478182384673
4,103,orris,4,11,1.981,2.019,0.11783897392231009,0.7738401909543828
4,103,apple,11,43,7.743,1.421,0.12911087285310216,0.8008515259666031
4,103,lemon,4,12,2.161,1.851,0.15317810763047032,0.8573861863343104
4,103,apricot,4,13,2.341,1.709,0.19196701391490342,0.9822115926688924
4,103,terpenic,0,15,2.701,0.0,1.0,1.0
4,103,peppery,0,7,1.26,0.0,1.0,1.0
4,103,herbal,12,90,16.206,0.74,0.9239982109448973,1.0
4,103,pine,2,16,2.881,0.694,0.8156742424851527,1.0
4,103,minty,1,28,5.042,0.198,0.9966857507744469,1.0
4,103,bready,0,11,1.981,0.0,1.0,1.0
4,103,spicy,3,56,10.084,0.298,0.9991439960223333,1.0
4,103,mentholic,1,9,1.621,0.617,0.834833608049935,1.0
4,103,balsamic,6,38,6.843,0.877,0.7115585065618905,1.0
4,103,winey,6,26,4.682,1.282,0.31977897028018315,1.0
4,103,solvent,0,8,1.441,0.0,1.0,1.0
4,103,fermented,4,22,3.962,1.01,0.5813195325410425,1.0
4,103,sweet,30,250,45.017,0.666,0.999728874928555,1.0
4,103,alcoholic,0,14,2.521,0.0,1.0,1.0
4,103,soapy,4,16,2.881,1.388,0.3215552015329735,1.0
4,103,honey,2,15,2.701,0.74,0.7853024394647277,1.0
4,103,citrus,16,76,13.685,1.169,0.27489318093273424,1.0
4,103,floral,20,154,27.731,0.721,0.9805272803735298,1.0
4,103,coconut,6,24,4.322,1.388,0.25119806222191515,1.0
4,103,earthy,2,39,7.023,0.285,0.9966817874728477,1.0
4,103,musty,6,50,9.003,0.666,0.9172129185598316,1.0
4,103,powdery,2,49,8.823,0.227,0.9995221693369201,1.0
4,103,chocolate,2,19,3.421,0.585,0.8851780948446546,1.0
4,103,nutty,3,50,9.003,0.333,0.9974577945840142,1.0
4,103,roasted,1,33,5.942,0.168,0.9988446662603686,1.0
4,103,woody,7,81,14.586,0.48,0.99660262098843,1.0
4,103,cocoa,1,23,4.142,0.241,0.9905938759429925,1.0
4,103,medicinal,0,22,3.962,0.0,1.0,1.0
4,103,grassy,3,11,1.981,1.515,0.3160915140250891,1.0
4,103,leathery,0,7,1.26,0.0,1.0,1.0
4,103,ethereal,4,33,5.942,0.673,0.8767741649117875,1.0
4,103,rummy,2,8,1.441,1.388,0.43753066105609906,1.0
4,103,grape,1,12,2.161,0.463,0.9100191471187028,1.0
4,103,cooling,0,11,1.981,0.0,1.0,1.0
4,103,camphoreous,2,24,4.322,0.463,0.9500053369793302,1.0
4,103,fresh,14,104,18.727,0.748,0.9334360600437144,1.0
4,103,hazelnut,0,10,1.801,0.0,1.0,1.0
4,103,potato,0,15,2.701,0.0,1.0,1.0
4,103,burnt,1,22,3.962,0.252,0.988426469281087,1.0
4,103,green,34,173,31.152,1.091,0.28674471659236056,1.0
4,103,dry,0,20,3.601,0.0,1.0,1.0
4,103,hay,0,10,1.801,0.0,1.0,1.0
4,103,sharp,5,19,3.421,1.461,0.24523600371534196,1.0
4,103,brandy,2,8,1.441,1.388,0.43753066105609906,1.0
4,103,cognac,3,11,1.981,1.515,0.3160915140250891,1.0
4,103,clean,2,20,3.601,0.555,0.9023902056024053,1.0
4,103,banana,7,28,5.042,1.388,0.22423080032591602,1.0
4,103,violet,0,9,1.621,0.0,1.0,1.0
4,103,clove,0,9,1.621,0.0,1.0,1.0
4,103,phenolic,1,40,7.203,0.139,0.9997406071883153,1.0
4,103,cinnamon,1,9,1.621,0.617,0.834833608049935,1.0
4,103,smoky,1,16,2.881,0.347,0.9601884424777637,1.0
4,103,savory,3,19,3.421,0.877,0.6956544770541113,1.0
4,103,muguet,0,5,0.9,0.0,1.0,1.0
4,103,lily,0,10,1.801,0.0,1.0,1.0
4,103,rose,10,50,9.003,1.111,0.41140162345141273,1.0
4,103,brown,1,7,1.26,0.793,0.7528808891887215,1.0
4,103,coffee,0,24,4.322,0.0,1.0,1.0
4,103,beefy,0,6,1.08,0.0,1.0,1.0
4,103,tropical,7,43,7.743,0.904,0.685611642733074,1.0
4,103,ripe,2,14,2.521,0.793,0.7506768078926114,1.0
4,103,mushroom,1,17,3.061,0.327,0.9675636051122787,1.0
4,103,vegetable,9,45,8.103,1.111,0.4223464004841287,1.0
4,103,cucumber,3,12,2.161,1.388,0.3703959828232954,1.0
4,103,natural,1,9,1.621,0.617,0.834833608049935,1.0
4,103,animal,4,28,5.042,0.793,0.7753230025593765,1.0
4,103,musk,4,34,6.122,0.653,0.8915425073996618,1.0
4,103,hawthorn,0,5,0.9,0.0,1.0,1.0
4,103,anisic,1,12,2.161,0.463,0.9100191471187028,1.0
4,103,vanilla,1,17,3.061,0.327,0.9675636051122787,1.0
4,103,meaty,1,39,7.023,0.142,0.9996784735613303,1.0
4,103,caramellic,1,21,3.781,0.264,0.9857655905666941,1.0
4,103,popcorn,0,5,0.9,0.0,1.0,1.0
4,103,fishy,1,12,2.161,0.463,0.9100191471187028,1.0
4,103,almond,1,10,1.801,0.555,0.8650505500940855,1.0
4,103,tea,0,6,1.08,0.0,1.0,1.0
4,103,warm,0,13,2.341,0.0,1.0,1.0
4,103,hyacinth,0,7,1.26,0.0,1.0,1.0
4,103,tobacco,3,11,1.981,1.515,0.3160915140250891,1.0
4,103,coumarinic,0,10,1.801,0.0,1.0,1.0
4,103,ketonic,1,12,2.161,0.463,0.9100191471187028,1.0
4,103,mint,1,11,1.981,0.505,0.889783278457625,1.0
4,103,chemical,0,6,1.08,0.0,1.0,1.0
4,103,cherry,0,15,2.701,0.0,1.0,1.0
4,103,chicken,1,12,2.161,0.463,0.9100191471187028,1.0
4,103,metallic,0,26,4.682,0.0,1.0,1.0
4,103,onion,3,30,5.402,0.555,0.9312578718276469,1.0
4,103,garlic,2,19,3.421,0.585,0.8851780948446546,1.0
4,103,horseradish,0,5,0.9,0.0,1.0,1.0
4,103,sulfurous,5,46,8.283,0.604,0.9425779944195684,1.0
4,103,geranium,1,11,1.981,0.505,0.889783278457625,1.0
4,103,lavender,1,7,1.26,0.793,0.7528808891887215,1.0
4,103,estery,3,13,2.341,1.282,0.42392467349581303,1.0
4,103,alliaceous,2,16,2.881,0.694,0.8156742424851527,1.0
4,103,aromatic,0,6,1.08,0.0,1.0,1.0
4,103,jasmine,0,13,2.341,0.0,1.0,1.0
4,103,peach,2,16,2.881,0.694,0.8156742424851527,1.0
4,103,bergamot,2,5,0.9,2.221,0.22199932476187886,1.0
4,103,melon,1,19,3.421,0.292,0.9784947345410877,1.0
4,103,brothy,0,5,0.9,0.0,1.0,1.0
4,103,tomato,1,5,0.9,1.111,0.6308466183819119,1.0
4,103,grapefruit,1,10,1.801,0.555,0.8650505500940855,1.0
4,103,ozone,0,5,0.9,0.0,1.0,1.0
4,103,anise,0,6,1.08,0.0,1.0,1.0
4,103,cooked,1,6,1.08,0.926,0.6979062273883725,1.0
4,103,amber,1,8,1.441,0.694,0.7979309217790963,1.0
4,103,leafy,2,13,2.341,0.854,0.7114185504021252,1.0
4,103,jammy,0,6,1.08,0.0,1.0,1.0
4,103,raspberry,0,7,1.26,0.0,1.0,1.0
4,103,berry,5,21,3.781,1.322,0.32183329260873444,1.0
4,103,gasoline,0,5,0.9,0.0,1.0,1.0
4,103,plum,0,11,1.981,0.0,1.0,1.0
4,103,rum,2,7,1.26,1.587,0.3680582565862773,1.0
4,103,jasmin,1,17,3.061,0.327,0.9675636051122787,1.0
4,103,lactonic,1,11,1.981,0.505,0.889783278457625,1.0
4,103,weedy,1,5,0.9,1.111,0.6308466183819119,1.0
4,103,strawberry,2,12,2.161,0.926,0.6671887231857694,1.0
5,105,green,48,173,31.757,1.511,0.00015204758223268182,0.006340384179102832
5,105,citrus,26,76,13.951,1.864,0.00027320761750742364,0.010078026540925824
5,105,metallic,12,26,4.773,2.514,0.0007988896337956223,0.02297496395122583
5,105,fresh,31,104,19.091,1.624,0.001092757728948469,0.028479998310719474
5,105,violet,6,9,1.652,3.632,0.0017546586411226709,0.040649591852675214
5,105,herbal,27,90,16.521,1.634,0.0023025498725716196,0.050534910361177125
5,105,lavender,5,7,1.285,3.891,0.002944544810266099,0.06139375929404817
5,105,mushroom,8,17,3.121,2.564,0.005660390576745744,0.10729013047740797
5,105,waxy,27,96,17.622,1.532,0.0066303879575773045,0.1202118164482494
5,105,cognac,6,11,2.019,2.971,0.006994151690005226,0.12283865815451872
5,105,oily,20,66,12.115,1.651,0.008488184904365207,0.14158292420481167
5,105,fatty,29,108,19.825,1.463,0.010032457863115685,0.15494573810812
5,105,garlic,8,19,3.488,2.294,0.012675470100901242,0.18546214147634446
5,105,clean,8,20,3.671,2.179,0.01793673722280079,0.2301421360587055
5,105,fruity,46,198,36.346,1.266,0.019775415429298247,0.24615964877663787
5,105,lily,5,10,1.836,2.724,0.022058116745304595,0.2615814537154272
5,105,aldehydic,12,37,6.792,1.767,0.02437507448267706,0.27471367727773877
5,105,pineapple,10,29,5.323,1.878,0.025598932107746424,0.28466012503814025
5,105,lactonic,5,11,2.019,2.476,0.03461142095805406,0.3608240634877135
5,105,melon,7,19,3.488,2.007,0.04236404886019156,0.43087337499267997
5,105,bergamot,3,5,0.918,3.269,0.045326151683712526,0.43396209477354114
5,105,rose,14,50,9.178,1.525,0.0539552363704056,0.4725541028951093
5,105,peach,6,16,2.937,2.043,0.05470289016181244,0.4725541028951093
5,105,buttery,8,25,4.589,1.743,0.06830268704378116,0.5425184856620332
5,105,leafy,5,13,2.386,2.095,0.07079510219353263,0.5518048152280955
5,105,jasmin,6,17,3.121,1.923,0.07223150617305543,0.5577877421141503
5,105,apple,12,43,7.893,1.52,0.07436002066036838,0.5689564883554792
5,105,banana,8,28,5.14,1.556,0.12111009107446281,0.7792007852765396
5,105,grassy,4,11,2.019,1.981,0.12465075004271112,0.7843910655940348
5,105,geranium,4,11,2.019,1.981,0.12465075004271112,0.7843910655940348
5,105,ketonic,4,12,2.203,1.816,0.16156526998829246,0.8983029011349061
5,105,onion,8,30,5.507,1.453,0.1657065782797631,0.9092058308244896
5,105,vegetable,11,45,8.26,1.332,0.18237648350881094,0.9479964383841526
5,105,terpenic,2,15,2.753,0.726,0.7951133702782425,1.0
5,105,peppery,1,7,1.285,0.778,0.7602102925901276,1.0
5,105,pine,2,16,2.937,0.681,0.8248234878321501,1.0
5,105,orange,7,28,5.14,1.362,0.23997279616832462,1.0
5,105,minty,3,28,5.14,0.584,0.915165113107111,1.0
5,105,bready,1,11,2.019,0.495,0.8948981233067795,1.0
5,105,spicy,6,56,10.28,0.584,0.9657106347198949,1.0
5,105,mentholic,1,9,1.652,0.605,0.841118437135127,1.0
5,105,balsamic,4,38,6.976,0.573,0.9427462254711506,1.0
5,105,winey,6,26,4.773,1.257,0.3374909077548711,1.0
5,105,solvent,1,8,1.469,0.681,0.8047729815778031,1.0
5,105,fermented,5,22,4.038,1.238,0.3781771737505394,1.0
5,105,sweet,48,250,45.892,1.046,0.36219646653505005,1.0
5,105,alcoholic,2,14,2.57,0.778,0.7610928861834743,1.0
5,105,soapy,4,16,2.937,1.362,0.3355009056227105,1.0
5,105,honey,1,15,2.753,0.363,0.9542339037159979,1.0
5,105,floral,31,154,28.269,1.097,0.29070545938134806,1.0
5,105,coconut,5,24,4.406,1.135,0.45856965438739994,1.0
5,105,earthy,8,39,7.159,1.117,0.42681608776967367,1.0
5,105,musty,6,50,9.178,0.654,0.9264144989581773,1.0
5,105,pear,5,21,3.855,1.297,0.3377795455819733,1.0
5,105,cheesy,10,42,7.71,1.297,0.22416314759948494,1.0
5,105,powdery,2,49,8.995,0.222,0.9996083074408543,1.0
5,105,chocolate,0,19,3.488,0.0,1.0,1.0
5,105,nutty,6,50,9.178,0.654,0.9264144989581773,1.0
5,105,roasted,2,33,6.058,0.33,0.9910496533319243,1.0
5,105,woody,14,81,14.869,0.942,0.6568990692666371,1.0
5,105,cocoa,2,23,4.222,0.474,0.9453370710451569,1.0
5,105,medicinal,0,22,4.038,0.0,1.0,1.0
5,105,leathery,1,7,1.285,0.778,0.7602102925901276,1.0
5,105,ethereal,4,33,6.058,0.66,0.8867840617542535,1.0
5,105,rummy,2,8,1.469,1.362,0.4482714696763997,1.0
5,105,grape,2,12,2.203,0.908,0.6785119065854432,1.0
5,105,cooling,2,11,2.019,0.99,0.6292686537648329,1.0
5,105,camphoreous,2,24,4.406,0.454,0.9540809672813514,1.0
5,105,hazelnut,0,10,1.836,0.0,1.0,1.0
5,105,potato,0,15,2.753,0.0,1.0,1.0
5,105,burnt,2,22,4.038,0.495,0.9350418108832582,1.0
5,105,dry,5,20,3.671,1.362,0.29782551928538836,1.0
5,105,hay,0,10,1.836,0.0,1.0,1.0
5,105,acidic,0,9,1.652,0.0,1.0,1.0
5,105,pungent,9,40,7.343,1.226,0.3019258912220305,1.0
5,105,sharp,1,19,3.488,0.287,0.9802036571448015,1.0
5,105,sour,0,18,3.304,0.0,1.0,1.0
5,105,dairy,3,26,4.773,0.629,0.8863150954667404,1.0
5,105,brandy,2,8,1.469,1.362,0.4482714696763997,1.0
5,105,milky,2,13,2.386,0.838,0.7223511920510648,1.0
5,105,creamy,7,43,7.893,0.887,0.7068220163470994,1.0
5,105,odorless,2,14,2.57,0.778,0.7610928861834743,1.0
5,105,apricot,3,13,2.386,1.257,0.4373958365245257,1.0
5,105,orris,3,11,2.019,1.486,0.32768060974340835,1.0
5,105,clove,0,9,1.652,0.0,1.0,1.0
5,105,phenolic,1,40,7.343,0.136,0.9997830097090598,1.0
5,105,cinnamon,0,9,1.652,0.0,1.0,1.0
5,105,smoky,0,16,2.937,0.0,1.0,1.0
5,105,savory,4,19,3.488,1.147,0.4725155986177841,1.0
5,105,muguet,2,5,0.918,2.179,0.2289845504986817,1.0
5,105,brown,0,7,1.285,0.0,1.0,1.0
5,105,coffee,2,24,4.406,0.454,0.9540809672813514,1.0
5,105,beefy,2,6,1.101,1.816,0.3041322551284398,1.0
5,105,tropical,10,43,7.893,1.267,0.24865182111264386,1.0
5,105,ripe,4,14,2.57,1.556,0.2448768038402271,1.0
5,105,cucumber,2,12,2.203,0.908,0.6785119065854432,1.0
5,105,natural,1,9,1.652,0.605,0.841118437135127,1.0
5,105,animal,2,28,5.14,0.389,0.9774927851100498,1.0
5,105,musk,1,34,6.241,0.16,0.9991961676668731,1.0
5,105,hawthorn,0,5,0.918,0.0,1.0,1.0
5,105,anisic,0,12,2.203,0.0,1.0,1.0
5,105,vanilla,0,17,3.121,0.0,1.0,1.0
5,105,meaty,5,39,7.159,0.698,0.8761205482737527,1.0
5,105,caramellic,5,21,3.855,1.297,0.3377795455819733,1.0
5,105,popcorn,0,5,0.918,0.0,1.0,1.0
5,105,fishy,1,12,2.203,0.454,0.9145695975541738,1.0
5,105,almond,0,10,1.836,0.0,1.0,1.0
5,105,tea,1,6,1.101,0.908,0.705594415631263,1.0
5,105,warm,0,13,2.386,0.0,1.0,1.0
5,105,hyacinth,0,7,1.285,0.0,1.0,1.0
5,105,tobacco,1,11,2.019,0.495,0.8948981233067795,1.0
5,105,coumarinic,2,10,1.836,1.09,0.5744344639427555,1.0
5,105,mint,0,11,2.019,0.0,1.0,1.0
5,105,chemical,0,6,1.101,0.0,1.0,1.0
5,105,cherry,2,15,2.753,0.726,0.7951133702782425,1.0
5,105,chicken,2,12,2.203,0.908,0.6785119065854432,1.0
5,105,lemon,2,12,2.203,0.908,0.6785119065854432,1.0
5,105,horseradish,1,5,0.918,1.09,0.6386840555474591,1.0
5,105,sulfurous,10,46,8.444,1.184,0.3270981791686152,1.0
5,105,estery,2,13,2.386,0.838,0.7223511920510648,1.0
5,105,alliaceous,4,16,2.937,1.362,0.3355009056227105,1.0
5,105,cabbage,2,9,1.652,1.211,0.5140093371192116,1.0
5,105,aromatic,0,6,1.101,0.0,1.0,1.0
5,105,jasmine,3,13,2.386,1.257,0.4373958365245257,1.0
5,105,brothy,1,5,0.918,1.09,0.6386840555474591,1.0
5,105,tomato,2,5,0.918,2.179,0.2289845504986817,1.0
5,105,grapefruit,0,10,1.836,0.0,1.0,1.0
5,105,ozone,1,5,0.918,1.09,0.6386840555474591,1.0
5,105,anise,1,6,1.101,0.908,0.705594415631263,1.0
5,105,cooked,2,6,1.101,1.816,0.3041322551284398,1.0
5,105,amber,2,8,1.469,1.362,0.4482714696763997,1.0
5,105,jammy,1,6,1.101,0.908,0.705594415631263,1.0
5,105,raspberry,2,7,1.285,1.556,0.37789915387807504,1.0
5,105,berry,2,21,3.855,0.519,0.9229500623709611,1.0
5,105,gasoline,1,5,0.918,1.09,0.6386840555474591,1.0
5,105,plum,1,11,2.019,0.495,0.8948981233067795,1.0
5,105,rum,1,7,1.285,0.778,0.7602102925901276,1.0
5,105,weedy,2,5,0.918,2.179,0.2289845504986817,1.0
5,105,strawberry,2,12,2.203,0.908,0.6785119065854432,1.0
