sml,group,in_I,in_II,rate_I,rate_II,MolWt,LogP,WaterAff,TPSA,HBD,HBA,AromaticRings,RotBonds,RingCount,FracCSP3,Heteroatoms,OxygenAtoms,Tb,VP,carboxylic acid,ester,aldehyde,ketone,alcohol,ether,aromatic ring,amine,sulfur
SML0414,Class I only,True,False,0.016129032258064516,0.013477088948787063,186.295,2.820100000000001,-2.820100000000001,18.46,0,2,0,1,1,1.0,2,2,515.4300000000001,-3.349977593144492,0,0,0,0,0,1,0,0,0
SML0415,Class II only,False,True,0.0,0.018867924528301886,130.231,2.1951000000000005,-2.1951000000000005,20.23,1,1,0,5,0,1.0,1,1,474.38,-2.7170772792703137,0,0,0,0,1,0,0,0,0
SML0416,shared,True,True,0.04838709677419355,0.0215633423180593,130.231,2.3376000000000006,-2.3376000000000006,20.23,1,1,0,5,0,1.0,1,1,474.38,-2.7170772792703137,0,0,0,0,1,0,0,0,0
SML0417,shared,True,True,0.016129032258064516,0.0215633423180593,130.231,2.3376000000000006,-2.3376000000000006,20.23,1,1,0,5,0,1.0,1,1,474.38,-2.7170772792703137,0,0,0,0,1,0,0,0,0
SML0418,Class II only,False,True,0.0,0.018867924528301886,130.231,2.3376000000000006,-2.3376000000000006,20.23,1,1,0,5,0,1.0,1,1,474.38,-2.7170772792703137,0,0,0,0,1,0,0,0,0
SML0419,shared,True,True,0.08064516129032258,0.03504043126684636,144.258,2.727700000000002,-2.727700000000002,20.23,1,1,0,6,0,1.0,1,1,497.26,-3.0698363336294165,0,0,0,0,1,0,0,0,0
SML0420,Class II only,False,True,0.0,0.02425876010781671,156.26899999999998,2.4395000000000007,-2.4395000000000007,20.23,1,1,0,1,1,1.0,1,1,530.3499999999999,-3.5800110324381014,0,0,0,0,1,0,0,0,0
SML0421,Class II only,False,True,0.0,0.016172506738544475,150.22099999999998,2.8240200000000013,-2.8240200000000013,20.23,1,1,1,1,1,0.4,1,1,540.24,-3.732492983819726,0,0,0,0,1,0,1,0,0
SML0422,Class I only,True,False,0.06451612903225806,0.005390835579514825,148.16099999999997,1.7844,-1.7844,37.3,1,1,1,2,1,0.0,2,2,581.8699999999999,-4.374335616379578,1,0,0,0,0,0,1,0,0
SML0423,Class II only,False,True,0.0,0.016172506738544475,128.21499999999997,2.5458000000000007,-2.5458000000000007,17.07,0,1,0,5,0,0.875,1,1,436.51,-2.1332055402589827,0,0,0,1,0,0,0,0,0
SML0424,shared,True,True,0.016129032258064516,0.018867924528301886,128.21499999999997,2.5458000000000007,-2.5458000000000007,17.07,0,1,0,5,0,0.875,1,1,436.51,-2.1332055402589827,0,0,0,1,0,0,0,0,0
SML0425,shared,True,True,0.016129032258064516,0.018867924528301886,142.242,2.935900000000001,-2.935900000000001,17.07,0,1,0,6,0,0.8888888888888888,1,1,459.39,-2.4859645946180855,0,0,0,1,0,0,0,0,0
SML0426,shared,True,True,0.04838709677419355,0.016172506738544475,156.269,3.3260000000000023,-3.3260000000000023,17.07,0,1,0,7,0,0.9,1,1,482.27,-2.8387236489771888,0,0,0,1,0,0,0,0,0
SML0427,shared,True,True,0.03225806451612903,0.016172506738544475,184.32299999999998,4.106200000000004,-4.106200000000004,17.07,0,1,0,9,0,0.9166666666666666,1,1,528.03,-3.5442417576953957,0,0,0,1,0,0,0,0,0
SML0428,shared,True,True,0.11290322580645161,0.02425876010781671,126.199,2.3218000000000005,-2.3218000000000005,17.07,0,1,0,3,0,0.625,1,1,440.55,-2.1954934152419723,0,0,0,1,0,0,0,0,0
SML0429,Class II only,False,True,0.0,0.04582210242587601,192.21399999999997,1.9368999999999996,-1.9368999999999996,35.53,0,3,1,3,2,0.36363636363636365,3,3,607.1,-4.76332647920651,0,0,0,1,0,1,1,0,0
SML0431,shared,True,True,0.08064516129032258,0.018867924528301886,158.24099999999999,2.5199000000000007,-2.5199000000000007,26.3,0,2,0,6,0,0.8888888888888888,2,2,463.73999999999995,-2.5530319847606595,0,1,0,0,0,1,0,0,0
SML0432,shared,True,True,0.06451612903225806,0.0215633423180593,186.295,3.3001000000000023,-3.3001000000000023,26.3,0,2,0,8,0,0.9090909090909091,2,2,509.49999999999994,-3.258550093478866,0,1,0,0,0,1,0,0,0
SML0433,Class I only,True,False,0.04838709677419355,0.013477088948787063,130.18699999999998,1.7397,-1.7397,26.3,0,2,0,4,0,0.8571428571428571,2,2,417.98,-1.8475138760424543,0,1,0,0,0,1,0,0,0
SML0434,shared,True,True,0.0967741935483871,0.018867924528301886,144.214,2.1298000000000004,-2.1298000000000004,26.3,0,2,0,5,0,0.875,2,2,440.86,-2.200272930401558,0,1,0,0,0,1,0,0,0
SML0435,shared,True,True,0.11290322580645161,0.02425876010781671,172.268,2.910000000000001,-2.910000000000001,26.3,0,2,0,7,0,0.9,2,2,486.61999999999995,-2.9057910391197637,0,1,0,0,0,1,0,0,0
SML0436,shared,True,True,0.016129032258064516,0.018867924528301886,118.201,1.6761,-1.6761,17.07,0,2,0,2,0,0.8,2,1,436.65,-2.1353640309762154,0,0,0,0,0,0,0,0,1
SML0437,shared,True,True,0.03225806451612903,0.016172506738544475,85.131,1.1430999999999998,-1.1430999999999998,12.89,0,2,1,0,1,0.0,2,0,388.03999999999996,-1.385905218371494,0,0,0,0,0,0,1,0,1
SML0438,shared,True,True,0.03225806451612903,0.15902964959568733,135.19099999999997,2.2963000000000005,-2.2963000000000005,12.89,0,2,2,0,2,0.0,2,0,503.52000000000004,-3.1663517042713747,0,0,0,0,0,0,1,0,1
SML0439,Class II only,False,True,0.0,0.16172506738544473,117.15099999999997,2.1678999999999995,-2.1678999999999995,15.79,1,0,2,0,2,0.0,1,0,473.42,-2.7022762000664353,0,0,0,0,0,0,1,0,0
SML0440,Class II only,False,True,0.0,0.03234501347708895,162.18799999999993,2.1437999999999997,-2.1437999999999997,18.46,0,2,1,2,2,0.2,2,2,527.03,-3.528823966858022,0,0,0,0,0,1,1,0,0
SML0441,shared,True,True,0.22580645161290322,0.08355795148247978,106.12399999999997,1.4990999999999999,-1.4990999999999999,17.07,0,1,1,1,1,0.0,1,1,362.86,-0.9976852450864332,0,0,1,0,0,0,1,0,0
SML0442,shared,True,True,0.016129032258064516,0.0215633423180593,154.253,2.9579000000000013,-2.9579000000000013,17.07,0,1,0,5,0,0.7,1,1,480.66,-2.8139010057290186,0,0,1,0,0,0,0,0,0
SML0443,shared,True,True,0.016129032258064516,0.0215633423180593,226.31599999999995,2.725100000000001,-2.725100000000001,43.370000000000005,0,3,0,6,1,0.8461538461538461,3,3,633.69,-5.173285537572269,0,1,0,1,0,1,0,0,0
SML0444,Class II only,False,True,0.0,0.018867924528301886,126.19899999999997,2.3218000000000005,-2.3218000000000005,17.07,0,1,0,5,0,0.625,1,1,435.46,-2.117016859879741,0,0,1,0,0,0,0,0,0
SML0445,shared,True,True,0.04838709677419355,0.0215633423180593,124.18299999999996,2.0978,-2.0978,17.07,0,1,0,4,0,0.375,1,1,439.62,-2.1811548697632146,0,0,1,0,0,0,0,0,0
SML0446,Class II only,False,True,0.0,0.016172506738544475,168.27999999999997,3.2039000000000017,-3.2039000000000017,17.07,0,1,0,5,0,0.7272727272727273,1,1,503.09999999999997,-3.159876232119677,0,0,1,0,0,0,0,0,0
SML0447,Class I only,True,False,0.03225806451612903,0.01078167115902965,152.237,2.401700000000001,-2.401700000000001,17.07,0,1,0,0,2,0.9,1,1,509.78000000000003,-3.2628670749133324,0,0,0,1,0,0,0,0,0
SML0448,Class II only,False,True,0.0,0.03773584905660377,154.253,2.7677000000000014,-2.7677000000000014,9.23,0,1,0,1,1,0.8,1,1,474.2699999999999,-2.7153813222782017,0,0,0,0,0,1,0,0,0
SML0450,Class I only,True,False,0.016129032258064516,0.013477088948787063,122.16699999999996,1.7399,-1.7399,20.23,1,1,1,1,1,0.25,1,1,501.06,-3.128423938811435,0,0,0,0,1,0,1,0,0
SML0463,Class I only,True,False,0.016129032258064516,0.013477088948787063,130.18699999999998,1.7397,-1.7397,26.3,0,2,0,4,0,0.8571428571428571,2,2,417.98,-1.8475138760424543,0,1,0,0,0,1,0,0,0
SML0465,shared,True,True,0.03225806451612903,0.026954177897574125,122.16699999999996,2.0853,-2.0853,9.23,0,1,1,2,1,0.25,1,1,431.74,-2.0596626779647127,0,0,0,0,0,1,1,0,0
SML0467,Class II only,False,True,0.0,0.018867924528301886,152.23699999999997,2.711900000000001,-2.711900000000001,17.07,0,1,0,0,1,0.7,1,1,522.29,-3.4557436382888724,0,0,0,1,0,0,0,0,0
SML0471,Class I only,True,False,0.016129032258064516,0.01078167115902965,170.25199999999998,2.686000000000001,-2.686000000000001,26.3,0,2,0,7,0,0.7,2,2,483.3,-2.854603973539685,0,1,0,0,0,1,0,0,0
SML0474,shared,True,True,0.03225806451612903,0.04582210242587601,150.177,1.7496999999999998,-1.7496999999999998,26.3,0,2,1,2,1,0.2222222222222222,2,2,490.42,-2.9643786443017826,0,1,0,0,0,1,1,0,0
SML0476,Class I only,True,False,0.016129032258064516,0.013477088948787063,186.29499999999996,3.3001000000000023,-3.3001000000000023,26.3,0,2,0,8,0,0.9090909090909091,2,2,509.49999999999994,-3.258550093478866,0,1,0,0,0,1,0,0,0
SML0478,shared,True,True,0.16129032258064516,0.3261455525606469,264.409,4.180600000000004,-4.180600000000004,26.3,0,2,0,1,3,0.9411764705882353,2,2,662.25,-5.613617643887653,0,1,0,0,0,1,0,0,0
SML0479,Class II only,False,True,0.0,0.029649595687331536,156.26899999999998,2.751300000000001,-2.751300000000001,20.23,1,1,0,5,0,0.8,1,1,524.1800000000001,-3.4848832629715094,0,0,0,0,1,0,0,0,0
SML0483,shared,True,True,0.03225806451612903,0.018867924528301886,178.231,2.55642,-2.55642,26.3,0,2,1,2,1,0.36363636363636365,2,2,540.72,-3.739893523421665,0,1,0,0,0,1,1,0,0
SML0486,shared,True,True,0.016129032258064516,0.018867924528301886,124.14299999999999,0.7936199999999999,-0.7936199999999999,35.010000000000005,0,3,1,1,1,0.3333333333333333,3,1,498.35999999999996,-3.0867959035505264,0,0,0,0,0,1,1,0,0
SML0487,shared,True,True,0.12903225806451613,0.03773584905660377,128.171,1.5157,-1.5157,26.3,0,2,0,2,0,0.5714285714285714,2,2,422.02,-1.9098017510254421,0,1,0,0,0,1,0,0,0
SML0490,Class I only,True,False,0.06451612903225806,0.005390835579514825,225.11499999999995,3.2479000000000022,-3.2479000000000022,34.14,0,2,0,8,0,0.7777777777777778,4,2,588.12,-4.4706968091131625,0,0,0,0,0,0,0,0,0
SML0495,Class II only,False,True,0.0,0.029649595687331536,152.23699999999997,2.567800000000001,-2.567800000000001,17.07,0,1,0,1,1,0.7,1,1,507.66,-3.230181358338101,0,0,0,1,0,0,0,0,0
SML0496,shared,True,True,0.04838709677419355,0.0215633423180593,134.134,1.1481,-1.1481,26.3,0,2,1,0,2,0.125,2,2,475.39,-2.7326492480160605,0,1,0,0,0,1,1,0,0
SML0497,Class I only,True,False,0.016129032258064516,0.01078167115902965,114.14399999999998,0.9446,-0.9446,34.14,0,2,0,3,0,0.6666666666666666,2,2,444.62,-2.2582438239500813,0,0,0,1,0,0,0,0,0
SML0498,shared,True,True,0.016129032258064516,0.0215633423180593,114.18799999999999,2.1557000000000004,-2.1557000000000004,17.07,0,1,0,4,0,0.8571428571428571,1,1,413.63,-1.7804464858998803,0,0,0,1,0,0,0,0,0
SML0499,Class I only,True,False,0.016129032258064516,0.013477088948787063,114.14399999999999,0.9446,-0.9446,34.14,0,2,0,3,0,0.6666666666666666,2,2,444.62,-2.2582438239500813,0,0,0,1,0,0,0,0,0
SML0500,Class II only,False,True,0.0,0.1347708894878706,148.16099999999994,1.6518,-1.6518,26.3,0,2,1,0,2,0.2222222222222222,2,2,547.63,-3.846430458107915,0,0,0,1,0,1,1,0,0
SML0501,Class II only,False,True,0.0,0.016172506738544475,118.17899999999995,2.4151000000000007,-2.4151000000000007,0.0,0,0,1,2,1,0.1111111111111111,0,0,428.88,-2.015567796169824,0,0,0,0,0,0,1,0,0
SML0504,shared,True,True,0.04838709677419355,0.08086253369272237,160.32600000000002,3.6668000000000034,-3.6668000000000034,0.0,1,1,0,7,0,1.0,1,0,468.38,-2.624570534246074,0,0,0,0,0,0,0,0,1
SML0505,shared,True,True,0.03225806451612903,0.026954177897574125,136.14999999999998,1.6118999999999999,-1.6118999999999999,26.3,0,2,1,1,1,0.125,2,2,467.54,-2.61161958994268,0,1,0,0,0,1,1,0,0
SML0506,Class I only,True,False,0.016129032258064516,0.01078167115902965,154.253,3.102000000000002,-3.102000000000002,17.07,0,1,0,7,0,0.7,1,1,481.22,-2.822534968597948,0,0,1,0,0,0,0,0,0
SML0508,shared,True,True,0.016129032258064516,0.016172506738544475,184.23499999999999,2.3833,-2.3833,27.69,0,3,0,1,2,0.8,3,3,527.6700000000001,-3.5386913529939426,0,0,0,0,0,1,0,0,0
SML0509,Class I only,True,False,0.04838709677419355,0.0026954177897574125,116.15999999999998,1.5072,-1.5072,37.3,1,1,0,3,0,0.8333333333333334,2,2,481.95,-2.83378995590923,1,0,0,0,0,0,0,0,0
SML0512,Class I only,True,False,0.03225806451612903,0.0,122.12299999999996,1.3848,-1.3848,37.3,1,1,1,1,1,0.0,2,2,531.95,-3.6046794977779006,1,0,0,0,0,0,1,0,0
SML0513,shared,True,True,0.016129032258064516,0.14285714285714285,190.19799999999998,2.0174999999999996,-2.0174999999999996,35.53,0,3,1,2,2,0.18181818181818182,3,3,611.26,-4.827464489089984,0,0,0,1,0,1,1,0,0
SML0515,shared,True,True,0.06451612903225806,0.05660377358490566,192.25799999999995,2.822400000000001,-2.822400000000001,18.46,0,2,1,5,1,0.3333333333333333,2,2,552.3199999999999,-3.9187398971351954,0,0,0,0,0,1,1,0,0
SML0517,Class II only,False,True,0.0,0.016172506738544475,168.27999999999997,3.4921000000000024,-3.4921000000000024,17.07,0,1,0,8,0,0.7272727272727273,1,1,504.1,-3.1752940229570505,0,0,1,0,0,0,0,0,0
SML0520,shared,True,True,0.016129032258064516,0.03234501347708895,154.25299999999996,2.3596000000000004,-2.3596000000000004,20.23,1,1,0,1,1,0.8,1,1,527.3499999999999,-3.5337576599259806,0,0,0,0,1,0,0,0,0
SML0524,shared,True,True,0.016129032258064516,0.026954177897574125,154.25299999999996,2.3596000000000004,-2.3596000000000004,20.23,1,1,0,1,1,0.8,1,1,527.3499999999999,-3.5337576599259806,0,0,0,0,1,0,0,0,0
SML0526,Class II only,False,True,0.0,0.016172506738544475,150.221,2.4879000000000007,-2.4879000000000007,17.07,0,1,0,2,1,0.5,1,1,497.30999999999995,-3.0706072231712844,0,0,1,0,0,0,0,0,0
SML0532,shared,True,True,0.03225806451612903,0.016172506738544475,152.19299999999996,1.978,-1.978,18.46,0,2,1,3,1,0.3333333333333333,2,2,476.59999999999997,-2.7513047749292823,0,0,0,0,0,1,1,0,0
SML0533,Class II only,False,True,0.0,0.0215633423180593,176.259,3.0412000000000017,-3.0412000000000017,17.07,0,1,1,1,1,0.4166666666666667,1,1,502.15999999999997,-3.145383508732546,0,0,1,0,0,0,1,0,0
SML0536,Class II only,False,True,0.0,0.029649595687331536,178.18699999999995,1.3353199999999996,-1.3353199999999996,35.53,0,3,1,0,2,0.3,3,3,606.71,-4.757313540779935,0,0,0,1,0,1,1,0,0
SML0537,shared,True,True,0.25806451612903225,0.14285714285714285,264.409,4.180600000000004,-4.180600000000004,26.3,0,2,0,1,3,0.9411764705882353,2,2,662.25,-5.613617643887653,0,1,0,0,0,1,0,0,0
SML0538,Class II only,False,True,0.0,0.016172506738544475,140.226,2.711900000000001,-2.711900000000001,17.07,0,1,0,6,0,0.6666666666666666,1,1,458.34,-2.469775914238844,0,0,1,0,0,0,0,0,0
SML0540,Class II only,False,True,0.0,0.018867924528301886,156.269,2.893800000000002,-2.893800000000002,20.23,1,1,0,5,0,0.8,1,1,513.91,-3.3265425510716833,0,0,0,0,1,0,0,0,0
SML0541,shared,True,True,0.03225806451612903,0.026954177897574125,165.19199999999998,1.5149,-1.5149,38.33,1,3,1,2,1,0.2222222222222222,3,2,545.5699999999999,-3.8146698089829245,0,1,0,0,0,1,1,1,0
SML0545,Class II only,False,True,0.0,0.016172506738544475,140.13799999999998,0.9077999999999999,-0.9077999999999999,50.44,1,3,1,1,1,0.2857142857142857,3,3,562.6700000000001,-4.0783140323020115,0,0,0,0,1,0,1,0,0
SML0546,Class I only,True,False,0.016129032258064516,0.013477088948787063,234.38299999999992,4.518300000000004,-4.518300000000004,17.07,0,1,0,1,2,0.8125,1,1,655.04,-5.50245537195019,0,0,0,1,0,0,0,0,0
SML0548,Class II only,False,True,0.0,0.0215633423180593,224.34399999999994,3.878300000000003,-3.878300000000003,26.3,0,2,0,6,0,0.6428571428571429,2,2,585.78,-4.43461917855371,0,1,0,0,0,1,0,0,0
SML0549,Class I only,True,False,0.016129032258064516,0.013477088948787063,158.241,2.5199000000000007,-2.5199000000000007,26.3,0,2,0,8,0,0.8888888888888888,2,2,381.94,-1.291856694263517,0,1,0,0,0,1,0,0,0
SML0551,Class II only,False,True,0.0,0.03773584905660377,194.18599999999998,1.4783999999999997,-1.4783999999999997,44.760000000000005,0,4,1,2,2,0.3,4,4,588.5699999999999,-4.4776348149899805,0,1,0,0,0,1,1,0,0
SML0553,Class II only,False,True,0.0,0.018867924528301886,182.30700000000002,3.8822000000000028,-3.8822000000000028,17.07,0,1,0,9,0,0.75,1,1,526.98,-3.5280530773161547,0,0,1,0,0,0,0,0,0
SML0555,Class I only,True,False,0.03225806451612903,0.0,167.002,1.2461,-1.2461,37.3,1,1,0,3,0,0.75,3,2,502.79,-3.1550967169600925,1,0,0,0,0,0,0,0,0
SML0556,Class I only,True,False,0.016129032258064516,0.0,181.02899999999997,1.6362,-1.6362,37.3,1,1,0,4,0,0.8,3,2,525.6700000000001,-3.507855771319196,1,0,0,0,0,0,0,0,0
SML0557,shared,True,True,0.12903225806451613,0.09433962264150944,178.23099999999997,2.0726999999999998,-2.0726999999999998,26.3,0,2,1,4,1,0.36363636363636365,2,2,553.5799999999999,-3.938166313590285,0,0,1,0,0,1,1,0,0
SML0558,shared,True,True,0.06451612903225806,0.016172506738544475,192.25799999999995,2.5618000000000007,-2.5618000000000007,26.3,0,2,1,3,1,0.4166666666666667,2,2,573.6700000000001,-4.2479097315131185,0,0,1,0,0,1,1,0,0
SML0559,shared,True,True,0.3870967741935484,0.11859838274932614,134.17799999999997,1.8181,-1.8181,17.07,0,1,1,3,1,0.2222222222222222,1,1,480.85999999999996,-2.8169845638964923,0,0,1,0,0,0,1,0,0
SML0560,shared,True,True,0.2903225806451613,0.10242587601078167,148.20499999999998,2.2081999999999997,-2.2081999999999997,17.07,0,1,1,4,1,0.3,1,1,503.74,-3.169743618255597,0,0,1,0,0,0,1,0,0
SML0561,Class II only,False,True,0.0,0.03504043126684636,150.22099999999998,2.1725000000000003,-2.1725000000000003,20.23,1,1,1,3,1,0.4,1,1,546.8199999999999,-3.8339420475296415,0,0,0,0,1,0,1,0,0
SML0563,shared,True,True,0.20967741935483872,0.08086253369272237,162.23199999999997,2.598300000000001,-2.598300000000001,17.07,0,1,1,5,1,0.36363636363636365,1,1,526.62,-3.5225026726146993,0,0,1,0,0,0,1,0,0
SML0564,Class II only,False,True,0.0,0.016172506738544475,154.253,2.6477000000000013,-2.6477000000000013,17.07,0,1,0,1,1,0.9,1,1,510.65999999999997,-3.2764347308502195,0,0,0,1,0,0,0,0,0
SML0565,shared,True,True,0.016129032258064516,0.04043126684636118,152.23699999999997,2.2797,-2.2797,20.23,1,1,0,1,1,0.6,1,1,536.16,-3.669588397203241,0,0,0,0,1,0,0,0,0
SML0567,shared,True,True,0.06451612903225806,0.02425876010781671,142.19799999999998,1.5807,-1.5807,34.14,0,2,0,4,0,0.75,2,2,489.94,-2.956978104699844,0,0,0,1,0,0,0,0,0
SML0568,shared,True,True,0.016129032258064516,0.02425876010781671,142.19799999999998,1.7247999999999999,-1.7247999999999999,34.14,0,2,0,5,0,0.75,2,2,490.38,-2.9637619326682874,0,0,0,1,0,0,0,0,0
SML0569,shared,True,True,0.04838709677419355,0.018867924528301886,156.225,2.1149,-2.1149,34.14,0,2,0,6,0,0.7777777777777778,2,2,513.26,-3.3165209870273906,0,0,0,1,0,0,0,0,0
SML0570,shared,True,True,0.08064516129032258,0.0673854447439353,190.28599999999994,3.1875000000000018,-3.1875000000000018,17.07,0,1,1,4,1,0.46153846153846156,1,1,576.48,-4.291233723766138,0,0,1,0,0,0,1,0,0
SML0571,shared,True,True,0.06451612903225806,0.05660377358490566,190.28599999999997,3.0166000000000013,-3.0166000000000013,17.07,0,1,1,4,1,0.46153846153846156,1,1,574.13,-4.25500191529831,0,0,1,0,0,0,1,0,0
SML0572,Class I only,True,False,0.016129032258064516,0.013477088948787063,136.19399999999996,2.1300000000000003,-2.1300000000000003,20.23,1,1,1,2,1,0.3333333333333333,1,1,523.94,-3.481182993170539,0,0,0,0,1,0,1,0,0
SML0573,shared,True,True,0.04838709677419355,0.029649595687331536,166.176,1.3681999999999999,-1.3681999999999999,35.53,0,3,1,4,1,0.2222222222222222,3,3,436.02,-2.125650822748669,0,1,0,0,0,1,1,0,0
SML0574,shared,True,True,0.016129032258064516,0.018867924528301886,184.323,3.962100000000003,-3.962100000000003,17.07,0,1,0,9,0,0.9166666666666666,1,1,522.38,-3.4571312394642364,0,0,1,0,0,0,0,0,0
SML0575,shared,True,True,0.06451612903225806,0.03773584905660377,146.18899999999996,2.2888,-2.2888,17.07,0,1,1,2,1,0.1,1,1,507.78,-3.232031493238585,0,0,1,0,0,0,1,0,0
SML0576,shared,True,True,0.03225806451612903,0.05121293800539083,152.237,2.567800000000001,-2.567800000000001,17.07,0,1,0,1,1,0.7,1,1,519.47,-3.41226546812748,0,0,0,1,0,0,0,0,0
SML0577,shared,True,True,0.08064516129032258,0.07008086253369272,176.25899999999996,2.8443000000000014,-2.8443000000000014,17.07,0,1,1,5,1,0.4166666666666667,1,1,549.06,-3.8684778990053585,0,0,1,0,0,0,1,0,0
SML0578,shared,True,True,0.0967741935483871,0.10512129380053908,148.20499999999996,2.0641,-2.0641,17.07,0,1,1,3,1,0.3,1,1,503.29999999999995,-3.1629597902871516,0,0,1,0,0,0,1,0,0
SML0579,shared,True,True,0.12903225806451613,0.10242587601078167,162.232,2.3725200000000006,-2.3725200000000006,17.07,0,1,1,3,1,0.36363636363636365,1,1,531.16,-3.592499443016375,0,0,1,0,0,0,1,0,0
SML0580,shared,True,True,0.016129032258064516,0.0673854447439353,196.20199999999997,1.50962,-1.50962,56.51,0,4,1,2,1,0.4,4,4,613.45,-4.861229451023832,0,1,0,0,0,1,1,0,0
SML0582,shared,True,True,0.03225806451612903,0.018867924528301886,214.30499999999995,2.5349000000000004,-2.5349000000000004,35.53,0,3,0,5,1,0.9166666666666666,3,3,574.21,-4.2562353385653005,0,1,0,0,0,1,0,0,0
SML0583,shared,True,True,0.016129032258064516,0.018867924528301886,186.25099999999998,1.7783000000000002,-1.7783000000000002,35.53,0,3,0,7,0,0.7,3,3,505.28000000000003,-3.193487016145151,0,1,0,0,0,1,0,0,0
SML0584,shared,True,True,0.0967741935483871,0.016172506738544475,196.29,3.2406000000000024,-3.2406000000000024,26.3,0,2,0,5,0,0.5833333333333334,2,2,529.8699999999999,-3.572610492836162,0,1,0,0,0,1,0,0,0
SML0586,shared,True,True,0.04838709677419355,0.026954177897574125,204.313,3.676600000000003,-3.676600000000003,17.07,0,1,1,3,1,0.5,1,1,596.5699999999999,-4.6009771416889675,0,0,1,0,0,0,1,0,0
SML0587,Class II only,False,True,0.0,0.016172506738544475,150.22099999999998,2.8240200000000013,-2.8240200000000013,20.23,1,1,1,1,1,0.4,1,1,540.24,-3.732492983819726,0,0,0,0,1,0,1,0,0
SML0588,shared,True,True,0.03225806451612903,0.016172506738544475,170.296,3.2839000000000023,-3.2839000000000023,20.23,1,1,0,6,0,0.8181818181818182,1,1,547.06,-3.837642317330611,0,0,0,0,1,0,0,0,0
SML0590,shared,True,True,0.016129032258064516,0.016172506738544475,144.258,2.583600000000001,-2.583600000000001,20.23,1,1,0,4,0,1.0,1,1,494.03,-3.0200368692247,0,0,0,0,1,0,0,0,0
SML0591,shared,True,True,0.016129032258064516,0.07816711590296496,206.32899999999992,3.904200000000003,-3.904200000000003,17.07,0,1,0,3,1,0.6428571428571429,1,1,597.21,-4.610844527824889,0,0,0,1,0,0,0,0,0
SML0592,shared,True,True,0.14516129032258066,0.2560646900269542,192.30199999999996,3.5141000000000027,-3.5141000000000027,17.07,0,1,0,2,1,0.6153846153846154,1,1,574.3299999999999,-4.258085473465783,0,0,0,1,0,0,0,0,0
SML0593,shared,True,True,0.08064516129032258,0.018867924528301886,244.33099999999996,3.189300000000002,-3.189300000000002,52.6,0,4,0,9,0,0.8461538461538461,4,4,613.04,-4.854908156780508,0,1,0,0,0,1,0,0,0
SML0595,Class II only,False,True,0.0,0.0215633423180593,122.16699999999999,2.0036199999999997,-2.0036199999999997,9.23,0,1,1,1,1,0.25,1,1,436.71999999999997,-2.1364432763348318,0,0,0,0,0,1,1,0,0
SML0596,shared,True,True,0.016129032258064516,0.03234501347708895,164.248,3.022100000000002,-3.022100000000002,17.07,0,1,0,3,1,0.5454545454545454,1,1,552.3299999999999,-3.9188940750435686,0,0,0,1,0,0,0,0,0
SML0597,shared,True,True,0.03225806451612903,0.018867924528301886,182.17499999999995,1.1874,-1.1874,55.760000000000005,1,4,1,2,1,0.2222222222222222,4,4,598.44,-4.629808410554857,0,1,0,0,1,1,1,0,0
SML0598,shared,True,True,0.532258064516129,0.2641509433962264,178.23099999999997,2.736900000000001,-2.736900000000001,18.46,0,2,1,3,1,0.2727272727272727,2,2,536.9200000000001,-3.681305918239647,0,0,0,0,0,1,1,0,0
SML0600,shared,True,True,0.016129032258064516,0.029649595687331536,208.34499999999997,3.6976000000000027,-3.6976000000000027,20.23,1,1,0,4,1,0.7142857142857143,1,1,631.13,-5.133815993028594,0,0,0,0,1,0,0,0,0
SML0602,Class I only,True,False,0.016129032258064516,0.0,160.17299999999997,-1.0770999999999993,1.0770999999999993,92.42,3,3,0,3,0,0.6666666666666666,5,3,658.08,-5.549325456095806,1,0,0,0,0,0,0,1,0
SML0603,shared,True,True,0.3225806451612903,0.10512129380053908,264.281,0.9723999999999999,-0.9723999999999999,84.5,2,4,1,7,1,0.3076923076923077,6,4,740.5999999999999,-6.821601555995857,0,0,0,1,0,1,1,0,0
SML0604,Class I only,True,False,0.1935483870967742,0.008086253369272238,264.32099999999997,2.9575400000000003,-2.9575400000000003,66.76,2,3,1,3,2,0.5333333333333333,4,4,848.75,-8.489035635057792,1,0,0,0,1,1,1,0,0
SML0605,Class I only,True,False,0.016129032258064516,0.0026954177897574125,104.06099999999998,-1.3676,1.3676,74.60000000000001,2,3,0,2,0,0.3333333333333333,4,4,559.8,-4.034064972598748,1,0,0,1,1,0,0,0,0
SML0606,shared,True,True,0.1774193548387097,0.02425876010781671,329.20900000000006,-0.8174000000000001,0.8174000000000001,154.84000000000003,3,9,2,2,4,0.5,12,6,981.23,-10.531584565193018,0,0,0,0,1,1,1,1,0
SML0607,shared,True,True,0.03225806451612903,0.026954177897574125,296.451,4.339700000000004,-4.339700000000004,35.53,0,3,0,6,2,0.9444444444444444,3,3,710.27,-6.353979959898323,0,1,0,0,0,1,0,0,0
SML0608,Class I only,True,False,0.016129032258064516,0.0,106.07699999999997,-1.5757999999999999,1.5757999999999999,77.76,3,3,0,2,0,0.6666666666666666,4,4,597.6700000000001,-4.6179367116100805,1,0,0,0,1,0,0,0,0
