rank,taxid,pct_odorant,pct_background,odds_ratio,ci_lo,ci_hi,n_odorant,n_background,p,q,taxon
family,4070,5.637254901960785,1.37705904672188,4.278509424067619,2.803027947645103,6.530667276155586,23,2105,2.3885428393014294e-08,2.6560596373031894e-06,Solanaceae
family,3688,0.0,0.33036333424919206,0.3689101644456874,0.023004169989727652,5.91608866966799,0,505,0.6488249639275596,1.0,Salicaceae
family,6056,0.0,0.1884052282450838,0.6473126308577053,0.04032299792435494,10.39143078731359,0,288,1.0,1.0,Chalinidae
family,35718,0.0,0.23943164422812732,0.5092884659378387,0.03174126777910199,8.171530618826948,0,366,1.0,1.0,Chaetomiaceae
family,3440,0.24509803921568626,1.1232353364472532,0.21628633451580453,0.03037610815218084,1.5400188287426804,1,1717,0.09895558353791274,1.0,Ranunculaceae
family,16739,0.0,0.31400871374180633,0.3881679248335004,0.024203303823597946,6.225362411996013,0,480,0.6431907860699674,1.0,Piperaceae
family,6045,0.0,0.15765854169119858,0.7735288676696798,0.04816289271587031,12.423400576211105,0,241,1.0,1.0,Geodiidae
family,25623,0.24509803921568626,0.4533500804647329,0.5395088122360849,0.07570698982874939,3.8446880418676836,1,693,1.0,1.0,Taxaceae
family,1804623,0.0,0.2322356112048776,0.5250849132447447,0.03272386513223324,8.42547678897688,0,355,1.0,1.0,Chenopodiaceae
family,4747,0.9803921568627451,0.4036320341222802,2.4430733186770865,0.9096154591863186,6.561681840555998,4,617,0.08564446692674368,1.0,Orchidaceae
family,78060,0.0,0.09093169002106476,1.3400148282684707,0.08325998358981489,21.566659787319935,0,139,1.0,1.0,Parmeliaceae
family,3745,1.2254901960784315,0.5102641598304353,2.4190685245275816,0.9986382544134194,5.859872181441056,5,780,0.06037128573570097,0.8935380958596455,Rosaceae
family,135621,0.0,0.29699990841412516,0.4104433699183872,0.025590128336998905,6.583154163646475,0,454,0.638284839883375,1.0,Pseudomonadaceae
family,3433,0.24509803921568626,0.6613808533186796,0.36903885271837794,0.05180865759128991,2.628704952945797,1,1011,0.5325848368784492,1.0,Lauraceae
family,3781,0.0,0.1818633800421295,0.6705994036069255,0.04177000193529505,10.766184804458224,0,278,1.0,1.0,Crassulaceae
family,3037717,0.0,0.022896468710340047,5.269277845777234,0.3226928456601489,86.04246852513235,0,35,1.0,1.0,Carijoidae
family,23513,2.2058823529411766,1.6145281364891209,1.3745323600736037,0.709119501932268,2.6643452954562408,9,2468,0.3213959322147531,1.0,Rutaceae
family,9604,7.352941176470588,0.6443720479909985,12.237289501248892,8.393670432583587,17.840973807603095,30,985,6.9312665262596195e-22,3.8537841886003487e-19,Hominidae
family,24079,0.0,0.2884955057502846,0.42256494564125024,0.026344697250368927,6.777877596687591,0,441,0.6362478731369523,1.0,Bignoniaceae
family,3367,0.49019607843137253,0.4252201331920294,1.1535581659719591,0.2869072360846473,4.638072083647238,2,650,0.6937444916321706,1.0,Cupressaceae
family,3737,0.0,0.07588543915426986,1.6048087580964587,0.09961510366866888,25.853621139914747,0,116,1.0,1.0,Sapotaceae
family,3700,2.9411764705882355,0.6097002525153407,4.939849135128105,2.771625774707231,8.804258388888556,12,932,1.143832909182639e-05,0.0007949638718819341,Brassicaceae
family,43873,0.0,0.13737881226204027,0.8876254880697296,0.05524367980098851,14.261884977780353,0,210,1.0,1.0,Zygophyllaceae
family,1931355,0.0,0.04840967670186181,2.510223193382238,0.15529690715348807,40.57531213011407,0,74,1.0,1.0,Irpicaceae
family,3934,0.0,0.023550653530635474,5.124880535202294,0.31401652500994026,83.64018581271783,0,36,1.0,1.0,Onagraceae
family,3536,0.0,0.05233478562363439,2.323034583425196,0.1438156260451462,37.523667102039525,0,80,1.0,1.0,Nyctaginaceae
family,3014,0.0,0.45400426528502835,0.268182511127384,0.01672931829402932,4.29915062948251,0,694,0.27235322213235247,1.0,Sargassaceae
family,4056,0.49019607843137253,2.389737148539205,0.2012098835021893,0.05013140733018048,0.8075858902646696,2,3653,0.005390549752274357,0.15774450854023908,Apocynaceae
family,7458,0.24509803921568626,0.023550653530635474,10.43038493038493,1.4266713016099182,76.25647875108608,1,36,0.09392734320939075,1.0,Apidae
family,43707,0.49019607843137253,1.716580968455208,0.28204598702390965,0.07026128796168363,1.1322015451762464,2,2624,0.05420184349265324,0.8760182423348184,Meliaceae
family,27926,0.0,0.054951524904816106,2.2130105089336802,0.13705983462226143,35.731952589525896,0,84,1.0,1.0,Microcionidae
family,55961,0.0,0.49390953932304954,0.2464302985774658,0.015373644967827753,3.9501297307218612,0,755,0.2769573847800054,1.0,Clusiaceae
family,41218,0.0,0.05233478562363439,2.323034583425196,0.1438156260451462,37.523667102039525,0,80,1.0,1.0,Colchicaceae
family,50931,0.0,0.013083696405908597,9.125742603815267,0.5510182991635482,151.13686459688856,0,20,1.0,1.0,Pertusariaceae
family,24966,3.9215686274509802,1.1729533827897058,3.4389746975198334,2.0815626269089815,5.681571535391886,16,1793,3.742850058528533e-05,0.0019888802817865144,Rubiaceae
family,4037,3.676470588235294,1.2671559969122477,2.9739267853413045,1.7723589281517529,4.990095620074763,15,1937,0.000293878031487536,0.01167115610764786,Apiaceae
family,629714,0.24509803921568626,0.489984430401277,0.49898800366090085,0.0700282653291413,3.5555504142107863,1,749,0.7283022769906076,1.0,Hypericaceae
family,1892259,0.0,0.059530818646884115,2.0436155199282995,0.12664774013661192,32.976225148485604,0,91,1.0,1.0,Aphanizomenonaceae
family,19955,0.0,0.12822022477790426,0.9509531862676396,0.05917118965177898,15.282977540158146,0,196,1.0,1.0,Ebenaceae
family,4642,2.450980392156863,0.5743742722193874,4.349309188310573,2.3140227683780106,8.174720955222961,10,878,0.00016263887536204776,0.006955939592407581,Zingiberaceae
family,40552,0.24509803921568626,0.5913830775470686,0.41301015416059667,0.057975064337548,2.942254387965967,1,904,0.7382783627288443,1.0,Asparagaceae
family,4294,0.0,0.15177087830853972,0.8035193008778511,0.050024665438736904,12.906498448728712,0,232,1.0,1.0,Aquifoliaceae
family,86541,0.0,0.4311077965746883,0.2824800510011386,0.017620271680180672,4.528589607580198,0,659,0.42890991742747114,1.0,Briareidae
family,3250,0.0,0.1995263701901061,0.6112238499800676,0.038080004105814164,9.810781368256594,0,305,1.0,1.0,Lycopodiaceae
family,40678,0.0,0.8367023851578548,0.1450072057102324,0.009049723538940273,2.3235063057353846,0,1279,0.05514503324050116,0.8760182423348184,Alcyoniidae
family,26339,0.49019607843137253,0.24859023171226335,1.9766917293233082,0.49089204614354937,7.959611942118481,2,380,0.2704621662647666,1.0,Iridaceae
family,6060,0.0,0.28391621200821654,0.4293923853442314,0.026769676030665872,6.88756264290968,0,434,0.6352768941570649,1.0,Halichondriidae
family,82115,0.0,0.014392066046499457,8.314456684346526,0.5035248109414775,137.29251956148255,0,22,1.0,1.0,Rhizobiaceae
family,77658,0.0,0.018317174968272038,6.563787068650819,0.4000627239996083,107.69136462368809,0,28,1.0,1.0,Daphniidae
family,31450,0.0,0.11448234355170023,1.0648889167861015,0.06623271669938337,17.12127271240913,0,175,1.0,1.0,Plocamiaceae
family,5317,0.0,0.7359579228323586,0.1650157389589395,0.010297669344782143,2.644306511741172,0,1125,0.08179299968530462,1.0,Polyporaceae
family,4335,0.0,0.36241839044366814,0.33620218684778924,0.02096713213941425,5.39090943337726,0,554,0.41220511335807775,1.0,Primulaceae
family,3931,3.676470588235294,0.5998874802109092,6.324348397945507,3.7610893460904107,10.634520740692455,15,917,4.8310992150519e-08,4.476818605948094e-06,Myrtaceae
family,41773,0.0,0.16550875953474375,0.7368541761725078,0.045885606890218804,11.832775324120293,0,253,1.0,1.0,Berberidaceae
family,25664,0.0,0.040559458858316653,2.992421052631579,0.18479954051034558,48.455660287377086,0,62,1.0,1.0,Araucariaceae
family,23672,0.24509803921568626,0.3238214860462378,0.7562951381133199,0.10606781065335366,5.392609995535537,1,495,1.0,1.0,Sapindaceae
family,86538,0.0,0.2433567531498999,0.501065446509985,0.031229720133307323,8.039347794810414,0,372,1.0,1.0,Xeniidae
family,1903411,0.0,0.017008805327681176,7.059259601394887,0.4294804974759218,116.03122007345566,0,26,1.0,1.0,Yersiniaceae
family,107393,0.0,0.30157920215619316,0.404199227944638,0.02520140365253001,6.482853817336468,0,461,0.6395009495008024,1.0,Didemnidae
family,3362,0.0,0.12429511585613168,0.9809430185975835,0.06103048178293713,15.766698502523766,0,190,1.0,1.0,Podocarpaceae
family,3650,1.7156862745098038,0.6541848202954299,2.6509576059850373,1.2524522570061538,5.611053187391389,7,1000,0.01933739979931174,0.4300637715366931,Cucurbitaceae
family,3503,0.0,0.1138281587314048,1.070998446339077,0.06661120591007427,17.219890503246976,0,174,1.0,1.0,Fagaceae
family,3481,0.9803921568627451,0.17859245594065234,5.534000652812534,2.052294675120017,14.922400567812515,4,273,0.006719699696917955,0.17791204911839917,Cannabaceae
family,40424,0.0,0.12233256139524538,0.9966576907384741,0.06200458608188053,16.02021100820518,0,187,1.0,1.0,Hymenochaetaceae
family,3568,0.49019607843137253,0.36634349936544075,1.3397431386347642,0.33310054229447245,5.388498214848792,2,560,0.6643271831815825,1.0,Caryophyllaceae
family,209791,0.0,0.04252201331920294,2.8553075392190754,0.1764211411841665,46.21204175870614,0,65,1.0,1.0,Gymnomitriaceae
family,3593,0.24509803921568626,0.06868940613102013,3.5745173745173746,0.4976559932214609,25.674712320887572,1,105,0.2462103332472803,1.0,Cactaceae
family,4345,0.7352941176470589,0.30812105035914744,2.3966501533380513,0.7669812112772244,7.489012602968665,3,471,0.13369569358560704,1.0,Ericaceae
family,1892254,0.0,0.12298674621554082,0.9913638887175374,0.061676452195849156,15.934806962182897,0,188,1.0,1.0,Oscillatoriaceae
family,26122,0.0,0.04448456778008923,2.7302039685872295,0.16876919625021794,44.166908865514195,0,68,1.0,1.0,Gesneriaceae
family,543,0.0,0.13410788816056313,0.9092519960570242,0.05658513755635283,14.6105360530464,0,205,1.0,1.0,Enterobacteriaceae
family,4305,0.0,0.9276340751789196,0.13067788866219207,0.008155880711173794,2.093791117103108,0,1418,0.03722667166480381,0.689934314854364,Celastraceae
family,28056,0.0,0.3748479020292813,0.32502328996189306,0.020270802471536647,5.211443363724152,0,573,0.4136366774280171,1.0,Micromonosporaceae
family,3487,0.49019607843137253,0.6286716123039081,0.7786480626195004,0.19379463567927036,3.128532445162797,2,961,1.0,1.0,Moraceae
family,71492,0.0,0.0680352213107247,1.7892335712988938,0.1109872670660278,28.844360774812706,0,104,1.0,1.0,Plakobranchidae
family,5268,0.0,0.013737881226204026,8.701232529674646,0.5262025995419242,143.88269385475752,0,21,1.0,1.0,Ustilaginaceae
family,86519,0.0,0.18709685860449293,0.6518399371129638,0.040604337258616334,10.464283677608078,0,286,1.0,1.0,Clavulariidae
family,83676,0.0,0.07130614541220186,1.7074775182620456,0.10594786937417709,27.51805668761198,0,109,1.0,1.0,Nocardiopsidaceae
family,283600,0.0,0.09616516858342819,1.2672696720121155,0.07876123007220379,20.390392838321983,0,147,1.0,1.0,Pseudoceratinidae
family,3629,1.9607843137254901,0.2963457235938297,6.728874172185431,3.32181184015173,13.630437184255445,8,453,3.934835089865406e-05,0.0019888802817865144,Malvaceae
family,683158,0.0,0.13279951851997226,0.9182001629982046,0.05714011526196277,14.754809917073475,0,203,1.0,1.0,Didymellaceae
family,4206,0.0,0.1818633800421295,0.6705994036069255,0.04177000193529505,10.766184804458224,0,278,1.0,1.0,Adoxaceae
family,283433,0.0,0.08700658109929217,1.4002952246044953,0.08698604856407877,22.541852957094598,0,133,1.0,1.0,Crambeidae
family,5593,0.0,0.0438303829597938,2.7706695679767894,0.17124504491152814,44.8282159573068,0,67,1.0,1.0,Microascaceae
family,7721,0.0,0.08504402663840588,1.4325140571289223,0.08897688445927684,23.06325442099711,0,130,1.0,1.0,Styelidae
family,24943,0.0,0.10270701678638249,1.1867303918711507,0.07377764109892757,19.08883236185667,0,157,1.0,1.0,Paeoniaceae
family,40338,0.0,0.01635462050738575,7.336141310869513,0.4458729452486765,120.70472072045065,0,25,1.0,1.0,Pelliaceae
family,201955,0.0,0.15635017205060775,0.7799986201362998,0.04856456271201375,12.527608886799017,0,239,1.0,1.0,Polyclinidae
family,2982168,0.0,0.026167392811817194,4.618598606766701,0.2835225230990664,75.23724343753044,0,40,1.0,1.0,Clitocybaceae
family,3465,0.0,0.279991103086444,0.4354220195409965,0.027144976987673677,6.984435285660855,0,428,0.634518387759191,1.0,Papaveraceae
family,2803,0.0,0.7680129790268346,0.15808023727381063,0.009865118325385983,2.5331030599236652,0,1174,0.08259763122158548,1.0,Rhodomelaceae
family,195876,0.0,0.024204838350930905,4.988184414524683,0.3057943970748501,81.36834419244289,0,37,1.0,1.0,Aglajidae
family,51108,0.0,0.36830605382632703,0.33081294888238943,0.020631445541057992,5.3043887269302035,0,563,0.41278469451406863,1.0,Nephtheidae
family,301453,0.24509803921568626,0.05233478562363439,4.692321867321867,0.6513904711717096,33.801361059122634,1,80,0.1942352345285211,1.0,Capparaceae
family,4118,0.0,0.39512763145843965,0.3082926602095868,0.019228549603818684,4.942877455522097,0,604,0.41758696671695944,1.0,Convolvulaceae
family,4185,0.0,0.3689602386466224,0.3302247523560998,0.020594806954933664,5.29494582334621,0,564,0.41286015882773414,1.0,Acanthaceae
family,10066,0.0,0.07196033023249729,1.6920141561944428,0.10499437338161814,27.26728883229486,0,110,1.0,1.0,Muridae
family,51383,0.0,0.19363870680744724,0.6298141722792019,0.039235506658017304,10.109870507373254,0,296,1.0,1.0,Asphodelaceae
family,1162,0.0,0.1596210961520849,0.7640226976343698,0.047572673991380106,12.270293711181093,0,244,1.0,1.0,Nostocaceae
family,31,0.0,0.08569821145870131,1.421611106198603,0.08830323267812325,22.8867967340895,0,131,1.0,1.0,Myxococcaceae
family,1561080,0.0,0.06476429720924756,1.8792063130831638,0.11652961384918305,30.304883458226403,0,99,1.0,1.0,Cordiaceae
family,156152,0.0,0.33625099763185096,0.362435514510053,0.022600970910426968,5.812117660731298,0,514,0.6510463935985905,1.0,Plantaginaceae
family,21910,0.24509803921568626,0.11579071319229109,2.1194769499854247,0.296197314368345,15.16618255334054,1,177,0.3779512516888309,1.0,Verbenaceae
family,37990,0.0,0.19690963090892438,0.6193491944601757,0.03858506366154594,9.94150037027824,0,301,1.0,1.0,Xylariaceae
family,110618,0.0,0.3447554002956915,0.35347328974922704,0.022042829965363563,5.668208971464534,0,527,0.6544173832563829,1.0,Nectriaceae
family,16748,0.49019607843137253,0.08896913556017846,5.531947261663286,1.3649109180390162,22.420833551387233,2,136,0.05273100492487234,0.8760182423348184,Saururaceae
family,77184,0.24509803921568626,0.32251311640564695,0.7593732401034632,0.10649865052279132,5.414601170573763,1,493,1.0,1.0,Ancorinidae
family,3615,0.0,0.15765854169119858,0.7735288676696798,0.04816289271587031,12.423400576211105,0,241,1.0,1.0,Polygonaceae
family,233880,0.0,0.28784132092998915,0.42352700905975044,0.026404582863651268,6.793333124380728,0,440,0.6361036191771854,1.0,Phyllanthaceae
family,91896,0.24509803921568626,0.17008805327681176,1.4420903420903421,0.20188763971696902,10.300900826151192,1,260,0.5015698606000447,1.0,Orobanchaceae
family,119859,0.0,0.023550653530635474,5.124880535202294,0.31401652500994026,83.64018581271783,0,36,1.0,1.0,Tolypothrichaceae
family,3318,0.49019607843137253,0.4926011696824587,0.9950935175553942,0.24756660941852357,3.999776508659806,2,753,1.0,1.0,Pinaceae
family,4050,0.49019607843137253,0.6777354738260654,0.7219221332521825,0.179695037583577,2.9003114025170715,2,1036,1.0,1.0,Araliaceae
family,3037730,0.0,0.22438539336133245,0.5434712504832713,0.03386741852133523,8.721095760982907,0,343,1.0,1.0,Cladiellidae
family,3581,0.0,0.06868940613102013,1.7722624095784485,0.10994142484948703,28.568977095801795,0,105,1.0,1.0,Portulacaceae
family,3514,0.24509803921568626,0.1556959872303123,1.575619928561105,0.22050472696826565,11.258616508643762,1,238,0.4714166064668588,1.0,Betulaceae
family,40588,0.0,0.139995551543222,0.8710502064235235,0.05421539618307788,13.994704743064906,0,214,1.0,1.0,Dipterocarpaceae
family,4144,0.0,0.33167170388978295,0.367451507678579,0.02291333602141365,5.892664881668796,0,507,0.6493103031547354,1.0,Oleaceae
family,3525,0.0,0.09812772304431448,1.2419840840608822,0.0771969348416262,19.98168020822489,0,150,1.0,1.0,Phytolaccaceae
family,3563,0.49019607843137253,0.15831272651149403,3.1067052070186865,0.769926219977143,12.53576900342938,2,242,0.13820727314323494,1.0,Amaranthaceae
family,40458,0.0,0.06738103649042927,1.8065326781733573,0.11205318361379654,29.12510124260651,0,103,1.0,1.0,Hericiaceae
family,4668,2.9411764705882355,0.4265285028326203,7.07427031046663,3.9631302433541022,12.627720350465939,12,652,3.160952076981005e-07,2.5106990782877694e-05,Amaryllidaceae
family,3587,0.0,0.023550653530635474,5.124880535202294,0.31401652500994026,83.64018581271783,0,36,1.0,1.0,Basellaceae
family,42228,0.24509803921568626,0.05756826418599783,4.265523788251061,0.592797233307826,30.692945523056434,1,88,0.21124486838911902,1.0,Acoraceae
family,21472,0.0,0.24989860135285422,0.48793369653042773,0.030412739608543567,7.828275100312444,0,382,0.631238389767748,1.0,Gentianaceae
family,703253,0.0,0.20672240321335583,0.5899381430540973,0.036756771598314,9.468378138140956,0,316,1.0,1.0,Calophyllaceae
family,13819,0.0,0.11055723462992764,1.1026274267681966,0.06857036757303553,17.73050495852306,0,169,1.0,1.0,Pteridaceae
family,5351,0.0,0.10336120160667792,1.1792354115425752,0.0733137175156022,18.967748505455997,0,158,1.0,1.0,Tricholomataceae
family,49,0.24509803921568626,0.20606821839306041,1.1898677898677898,0.16668669365296002,8.493691525926534,1,315,0.5696565706899995,1.0,Polyangiaceae
family,22973,0.0,0.027475762452408053,4.401195190438476,0.27039294578907297,71.6384040560335,0,42,1.0,1.0,Chrysobalanaceae
family,25926,0.0,0.013737881226204026,8.701232529674646,0.5262025995419242,143.88269385475752,0,21,1.0,1.0,Cymodoceaceae
family,23097,0.0,0.040559458858316653,2.992421052631579,0.18479954051034558,48.455660287377086,0,62,1.0,1.0,Hydrangeaceae
family,139826,0.0,0.026821577632112625,4.507277580333574,0.27680218497729686,73.39375297143675,0,41,1.0,1.0,Adelanthaceae
family,4609,0.0,0.14326647564469913,0.851180634746266,0.05298257785662906,13.674466254314337,0,219,1.0,1.0,Cyperaceae
family,4328,0.0,0.10466957124726878,1.1645256370659316,0.07240313846468424,18.730126734012806,0,160,1.0,1.0,Proteaceae
family,72117,0.49019607843137253,0.069997775771611,7.032595184383776,1.7304345862611528,28.580909917131013,2,107,0.03451292160651882,0.6616960142491195,Omphalotaceae
family,71294,0.0,0.1380329970823357,0.883422890063688,0.05498297443862967,14.194139379628837,0,211,1.0,1.0,Chromodorididae
family,29607,0.0,0.07392288469338358,1.6472589628974599,0.10223408052315927,26.54165887696647,0,113,1.0,1.0,Dryopteridaceae
family,4479,0.9803921568627451,0.32251311640564695,3.0600486012090053,1.1384281267740757,8.225286446756495,4,493,0.04491573198480813,0.8055853865662361,Poaceae
family,3928,0.24509803921568626,0.08373565699781502,2.931779791154791,0.40885328091968826,21.023024994416083,1,128,0.29106804307782097,1.0,Lythraceae
family,4454,0.49019607843137253,0.09681935340372362,5.083011583011583,1.2551708470824274,20.58445415067324,2,148,0.061069150436450594,0.8935380958596455,Araceae
family,32084,0.0,0.031400871374180635,3.856566013451274,0.23740845520212414,62.64773258999906,0,48,1.0,1.0,Dennstaedtiaceae
family,1762,0.0,0.03794271957713493,3.1971147307744614,0.19729165725367032,51.80929971404,0,58,1.0,1.0,Mycobacteriaceae
family,28556,0.0,0.37746464131046303,0.32276356854080235,0.020130038195092702,5.17516758624876,0,577,0.41403708690291113,1.0,Pleosporaceae
family,6498,0.0,0.22896468710340045,0.5325928861898634,0.033190848494313134,8.546186532973083,0,350,1.0,1.0,Aplysiidae
family,56488,0.0,0.04644712224097552,2.615598599686727,0.1617531528194653,42.29503979016031,0,71,1.0,1.0,Thelephoraceae
family,2033035,0.0,0.14522903010558544,0.8396875386794659,0.05226939971982088,13.48925310780278,0,222,1.0,1.0,Hypoxylaceae
family,233881,0.0,0.03794271957713493,3.1971147307744614,0.19729165725367032,51.80929971404,0,58,1.0,1.0,Picrodendraceae
family,33636,0.0,0.019625544608862896,6.133294540201056,0.3744153412088822,100.46944603125601,0,30,1.0,1.0,Laminariaceae
family,22118,0.0,0.05168060080333896,2.3522705403262436,0.14560987221472704,38.00001064987604,0,79,1.0,1.0,Erythroxylaceae
family,4200,0.9803921568627451,0.29438316913294343,3.3533993399339934,1.2470936983146874,9.017195057810438,4,450,0.03407148180715819,0.6616960142491195,Caprifoliaceae
family,104366,0.0,0.030092501733589773,4.022492465221569,0.24747157536688544,65.38304695711498,0,46,1.0,1.0,Pleurotaceae
family,25692,0.0,0.04186782849890751,2.89959484975283,0.1791282719939651,46.936478530850756,0,64,1.0,1.0,Balsaminaceae
family,31469,0.0,0.031400871374180635,3.856566013451274,0.23740845520212414,62.64773258999906,0,48,1.0,1.0,Gracilariaceae
family,3455,0.0,0.3375593672724418,0.3610273460503507,0.022513276780682996,5.789505715489432,0,516,0.6515528419720629,1.0,Menispermaceae
family,55660,0.0,0.07130614541220186,1.7074775182620456,0.10594786937417709,27.51805668761198,0,109,1.0,1.0,Suberitidae
family,85174,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Francoaceae
family,41837,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Conocephalaceae
family,654128,0.0,0.03794271957713493,3.1971147307744614,0.19729165725367032,51.80929971404,0,58,1.0,1.0,Marasmiaceae
family,29600,0.0,0.022896468710340047,5.269277845777234,0.3226928456601489,86.04246852513235,0,35,1.0,1.0,Blechnaceae
family,3037760,0.0,0.041213643678612084,2.9452770362089074,0.18191973740988576,47.68397834960888,0,63,1.0,1.0,Eunicellidae
family,1561072,0.0,0.0327092410147715,3.7037822509301113,0.22813148245683518,60.13200288960779,0,50,1.0,1.0,Heliotropiaceae
family,3608,0.24509803921568626,0.3643809449045544,0.6718379878164439,0.09424370428306873,4.789352087833182,1,557,1.0,1.0,Rhamnaceae
family,16714,0.24509803921568626,0.11644489801258652,2.107555972724512,0.2945404800324798,15.080413319340538,1,178,0.3796090515011187,1.0,Juglandaceae
family,474942,0.0,0.08242728735722417,1.4778496475585507,0.09177741491912154,23.797135523087118,0,126,1.0,1.0,Ophiocordycipitaceae
family,4014,0.49019607843137253,0.15373343276942603,3.199392097264438,0.7927622030763798,12.911954874130046,2,235,0.13191064189707602,1.0,Burseraceae
family,25673,0.0,0.05168060080333896,2.3522705403262436,0.14560987221472704,38.00001064987604,0,79,1.0,1.0,Balanophoraceae
family,26468,0.0,0.32447567086653323,0.3756195448925835,0.023421966171229755,6.023834270524168,0,496,0.6467021419260388,1.0,Loganiaceae
family,31386,0.0,0.029438316913294345,4.11092579391233,0.25282984209022225,66.84223168965575,0,45,1.0,1.0,Delesseriaceae
family,28568,0.0,0.1687796836362209,0.7225780027415487,0.044998972075673556,11.602908821293349,0,258,1.0,1.0,Trichocomaceae
family,4149,0.24509803921568626,0.2721408852428988,0.9003850878850879,0.12622857874769555,6.422422834263572,1,416,1.0,1.0,Scrophulariaceae
family,81541,0.0,0.07326869987308815,1.6619121447028424,0.10313792152150884,26.77920919838212,0,112,1.0,1.0,Latrunculiidae
family,2943,0.0,0.028129947272703484,4.299990151802923,0.26427369385824634,69.96502389496219,0,43,1.0,1.0,Prorocentraceae
family,4449,0.0,0.07915636325574701,1.5387168754501817,0.09553590898359683,24.78282404997775,0,121,1.0,1.0,Alismataceae
family,4274,0.49019607843137253,0.24401093797019535,2.01388026783238,0.5000934002458461,8.109912530680926,2,373,0.26358979949787065,1.0,Polygalaceae
family,3792,0.0,0.05168060080333896,2.3522705403262436,0.14560987221472704,38.00001064987604,0,79,1.0,1.0,Saxifragaceae
family,4004,0.0,0.05168060080333896,2.3522705403262436,0.14560987221472704,38.00001064987604,0,79,1.0,1.0,Linaceae
family,178475,0.0,0.15896691133178945,0.7671653945043594,0.047767802230694933,12.320908960446998,0,243,1.0,1.0,Niphatidae
family,4703,0.0,0.05822244900629326,2.0893102575849785,0.12945771533849665,33.7192521978003,0,89,1.0,1.0,Smilacaceae
family,3131,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Codiaceae
family,39987,0.24509803921568626,0.2950373539532389,0.8303197371933514,0.11642706971344274,5.921568477757832,1,451,1.0,1.0,Thymelaeaceae
family,33958,0.0,0.018317174968272038,6.563787068650819,0.4000627239996083,107.69136462368809,0,28,1.0,1.0,Lactobacillaceae
family,42389,0.0,0.023550653530635474,5.124880535202294,0.31401652500994026,83.64018581271783,0,36,1.0,1.0,Phyllophoridae
family,2004,0.0,0.03925108921772579,3.0913845251221463,0.1908414801675602,50.07642087964242,0,60,1.0,1.0,Streptosporangiaceae
family,4386,0.0,0.11055723462992764,1.1026274267681966,0.06857036757303553,17.73050495852306,0,169,1.0,1.0,Daphniphyllaceae
family,4437,0.0,0.03859690439743036,3.143361138825175,0.19401299614893774,50.92813082218049,0,59,1.0,1.0,Plumbaginaceae
family,282279,0.0,0.054951524904816106,2.2130105089336802,0.13705983462226143,35.731952589525896,0,84,1.0,1.0,Pseudodistomidae
family,146272,0.24509803921568626,0.060185003467179546,4.079959406046362,0.5672813493258281,29.343585462079442,1,92,0.21961488227243744,1.0,Dorididae
family,233879,0.0,0.020933914249453754,5.755785707560493,0.35185724898147364,94.15485742373322,0,32,1.0,1.0,Putranjivaceae
family,4381,0.0,0.07196033023249729,1.6920141561944428,0.10499437338161814,27.26728883229486,0,110,1.0,1.0,Campanulaceae
family,40029,0.0,0.15765854169119858,0.7735288676696798,0.04816289271587031,12.423400576211105,0,241,1.0,1.0,Rhizophoraceae
family,56627,0.0,0.05298897044392982,2.294516073319266,0.1420650363994175,37.059111405275026,0,81,1.0,1.0,Ochnaceae
family,3602,4.411764705882353,0.13410788816056313,34.36930581613508,21.014238145372037,56.21184903832271,18,205,2.697877373090601e-21,7.500099097191871e-19,Vitaceae
family,5198,0.0,0.017008805327681176,7.059259601394887,0.4294804974759218,116.03122007345566,0,26,1.0,1.0,Cladoniaceae
family,681950,0.0,0.04644712224097552,2.615598599686727,0.1617531528194653,42.29503979016031,0,71,1.0,1.0,Glomerellaceae
family,3401,0.24509803921568626,0.14588321492588086,1.6817686010511124,0.23529505552762045,12.020421003489407,1,223,0.44982093753113855,1.0,Magnoliaceae
family,69450,0.24509803921568626,0.055605709725111536,4.416158404393698,0.6134920396361329,31.7892552677035,1,85,0.20490864280199172,1.0,Cistaceae
family,23808,0.0,0.3748479020292813,0.32502328996189306,0.020270802471536647,5.211443363724152,0,573,0.4136366774280171,1.0,Simaroubaceae
family,37506,0.0,0.22242283890044615,0.5482703274937677,0.03416587545715067,8.798262827689662,0,340,1.0,1.0,Gorgoniidae
family,91852,0.0,0.013737881226204026,8.701232529674646,0.5262025995419242,143.88269385475752,0,21,1.0,1.0,Muntingiaceae
family,91851,0.0,0.06934359095131556,1.755609955120359,0.10891509517435359,28.298798339970332,0,106,1.0,1.0,Nitrariaceae
family,68562,0.0,0.5141892687522078,0.23666897250963123,0.014765214312562586,3.793524520745227,0,786,0.28163211412390377,1.0,Petrosiidae
family,1003255,0.0,0.03859690439743036,3.143361138825175,0.19401299614893774,50.92813082218049,0,59,1.0,1.0,Viscaceae
family,5401,0.0,0.11971582211406366,1.0184098799689167,0.06335275059279859,16.371170531878995,0,183,1.0,1.0,Russulaceae
family,22788,0.0,0.08896913556017846,1.3694926044987243,0.08508227800351503,22.04348587962366,0,136,1.0,1.0,Lardizabalaceae
